NAME,B03001_005E,state,county,year
"Hancock County, Maine",265,23,009,2020
"Knox County, Maine",67,23,013,2020
"Lincoln County, Maine",94,23,015,2020
"Penobscot County, Maine",732,23,019,2020
"Piscataquis County, Maine",93,23,021,2020
"Somerset County, Maine",144,23,025,2020
"Washington County, Maine",234,23,029,2020
"York County, Maine",926,23,031,2020
"Anoka County, Minnesota",908,27,003,2020
"Becker County, Minnesota",74,27,005,2020
"Beltrami County, Minnesota",75,27,007,2020
"Benton County, Minnesota",68,27,009,2020
"Big Stone County, Minnesota",9,27,011,2020
"Blue Earth County, Minnesota",52,27,013,2020
"Brown County, Minnesota",131,27,015,2020
"Carlton County, Minnesota",206,27,017,2020
"Carver County, Minnesota",194,27,019,2020
"Cass County, Minnesota",100,27,021,2020
"Chippewa County, Minnesota",9,27,023,2020
"Chisago County, Minnesota",122,27,025,2020
"Meigs County, Tennessee",43,47,121,2020
"Montgomery County, Tennessee",5120,47,125,2020
"Moore County, Tennessee",0,47,127,2020
"Obion County, Tennessee",35,47,131,2020
"Overton County, Tennessee",15,47,133,2020
"Pickett County, Tennessee",0,47,137,2020
"Polk County, Tennessee",122,47,139,2020
"Rhea County, Tennessee",200,47,143,2020
"Roane County, Tennessee",123,47,145,2020
"Rutherford County, Tennessee",2960,47,149,2020
"Scott County, Tennessee",55,47,151,2020
"Sequatchie County, Tennessee",96,47,153,2020
"Shelby County, Tennessee",2683,47,157,2020
"Smith County, Tennessee",30,47,159,2020
"Sullivan County, Tennessee",568,47,163,2020
"Sumner County, Tennessee",813,47,165,2020
"Trousdale County, Tennessee",0,47,169,2020
"Unicoi County, Tennessee",42,47,171,2020
"Van Buren County, Tennessee",16,47,175,2020
"Warren County, Tennessee",162,47,177,2020
"Wayne County, Tennessee",70,47,181,2020
"Weakley County, Tennessee",197,47,183,2020
"Williamson County, Tennessee",546,47,187,2020
"Wilson County, Tennessee",871,47,189,2020
"Box Elder County, Utah",79,49,003,2020
"Cache County, Utah",629,49,005,2020
"Daggett County, Utah",0,49,009,2020
"Davis County, Utah",1407,49,011,2020
"Emery County, Utah",13,49,015,2020
"Garfield County, Utah",0,49,017,2020
"Grand County, Utah",78,49,019,2020
"Iron County, Utah",97,49,021,2020
"Juab County, Utah",0,49,023,2020
"Kane County, Utah",14,49,025,2020
"Millard County, Utah",11,49,027,2020
"Morgan County, Utah",9,49,029,2020
"Piute County, Utah",3,49,031,2020
"Rich County, Utah",0,49,033,2020
"Salt Lake County, Utah",5808,49,035,2020
"San Juan County, Utah",111,49,037,2020
"Sanpete County, Utah",71,49,039,2020
"Sevier County, Utah",2,49,041,2020
"Summit County, Utah",118,49,043,2020
"Tooele County, Utah",171,49,045,2020
"Uintah County, Utah",64,49,047,2020
"Utah County, Utah",1778,49,049,2020
"Wasatch County, Utah",168,49,051,2020
"Washington County, Utah",897,49,053,2020
"Wayne County, Utah",2,49,055,2020
"Weber County, Utah",1074,49,057,2020
"Bennington County, Vermont",144,50,003,2020
"Caledonia County, Vermont",171,50,005,2020
"Essex County, Vermont",7,50,009,2020
"Franklin County, Vermont",330,50,011,2020
"Lamoille County, Vermont",83,50,015,2020
"Orange County, Vermont",66,50,017,2020
"Rutland County, Vermont",138,50,021,2020
"Washington County, Vermont",159,50,023,2020
"Windsor County, Vermont",119,50,027,2020
"Accomack County, Virginia",165,51,001,2020
"Watonwan County, Minnesota",37,27,165,2020
"Cass County, Missouri",592,29,037,2020
"Christian County, Missouri",111,29,043,2020
"Clinton County, Missouri",12,29,049,2020
"Crawford County, Missouri",4,29,055,2020
"Daviess County, Missouri",27,29,061,2020
"Douglas County, Missouri",0,29,067,2020
"Gasconade County, Missouri",0,29,073,2020
"Grundy County, Missouri",2,29,079,2020
"Hickory County, Missouri",74,29,085,2020
"Howell County, Missouri",0,29,091,2020
"Jasper County, Missouri",465,29,097,2020
"Johnson County, Missouri",181,29,101,2020
"Lafayette County, Missouri",160,29,107,2020
"Lincoln County, Missouri",72,29,113,2020
"McDonald County, Missouri",0,29,119,2020
"Maries County, Missouri",9,29,125,2020
"Miller County, Missouri",0,29,131,2020
"Monroe County, Missouri",6,29,137,2020
"New Madrid County, Missouri",8,29,143,2020
"Oregon County, Missouri",12,29,149,2020
"Pemiscot County, Missouri",4,29,155,2020
"Shannon County, Missouri",26,29,203,2020
"Stone County, Missouri",12,29,209,2020
"Texas County, Missouri",98,29,215,2020
"Washington County, Missouri",3,29,221,2020
"Worth County, Missouri",0,29,227,2020
"St. Louis city, Missouri",948,29,510,2020
"Bay County, Florida",3193,12,005,2020
"Broward County, Florida",88052,12,011,2020
"Citrus County, Florida",3107,12,017,2020
"Columbia County, Florida",1785,12,023,2020
"Duval County, Florida",28997,12,031,2020
"Franklin County, Florida",182,12,037,2020
"Glades County, Florida",210,12,043,2020
"Hardee County, Florida",1315,12,049,2020
"Highlands County, Florida",6351,12,055,2020
"Indian River County, Florida",2723,12,061,2020
"Lafayette County, Florida",132,12,067,2020
"Leon County, Florida",3648,12,073,2020
"Liberty County, Florida",35,12,077,2020
"Marion County, Florida",22863,12,083,2020
"Monroe County, Florida",1260,12,087,2020
"Okeechobee County, Florida",595,12,093,2020
"Arthur County, Nebraska",0,31,005,2020
"Boone County, Nebraska",0,31,011,2020
"Brown County, Nebraska",0,31,017,2020
"Butler County, Nebraska",0,31,023,2020
"Wadena County, Minnesota",0,27,159,2020
"Chase County, Nebraska",0,31,029,2020
"Clay County, Nebraska",3,31,035,2020
"Cuming County, Nebraska",6,31,039,2020
"Dawes County, Nebraska",37,31,045,2020
"Dixon County, Nebraska",0,31,051,2020
"Dundy County, Nebraska",6,31,057,2020
"Frontier County, Nebraska",0,31,063,2020
"Garden County, Nebraska",0,31,069,2020
"Grant County, Nebraska",0,31,075,2020
"Hamilton County, Nebraska",5,31,081,2020
"Cherokee County, Alabama",7,01,019,2020
"Chilton County, Alabama",84,01,021,2020
"Choctaw County, Alabama",28,01,023,2020
"Clarke County, Alabama",15,01,025,2020
"Clay County, Alabama",0,01,027,2020
"Cleburne County, Alabama",5,01,029,2020
"Coffee County, Alabama",1341,01,031,2020
"Colbert County, Alabama",168,01,033,2020
"Conecuh County, Alabama",0,01,035,2020
"Coosa County, Alabama",16,01,037,2020
"Crenshaw County, Alabama",153,01,041,2020
"Cullman County, Alabama",174,01,043,2020
"Dallas County, Alabama",6,01,047,2020
"DeKalb County, Alabama",44,01,049,2020
"Escambia County, Alabama",16,01,053,2020
"Etowah County, Alabama",484,01,055,2020
"Franklin County, Alabama",97,01,059,2020
"Greene County, Alabama",165,01,063,2020
"Hale County, Alabama",0,01,065,2020
"Houston County, Alabama",503,01,069,2020
"Jackson County, Alabama",127,01,071,2020
"Lamar County, Alabama",10,01,075,2020
"Lauderdale County, Alabama",159,01,077,2020
"Lee County, Alabama",1176,01,081,2020
"Lowndes County, Alabama",9,01,085,2020
"Macon County, Alabama",12,01,087,2020
"Marengo County, Alabama",0,01,091,2020
"Marion County, Alabama",35,01,093,2020
"Mobile County, Alabama",2220,01,097,2020
"Monroe County, Alabama",0,01,099,2020
"Morgan County, Alabama",548,01,103,2020
"Pickens County, Alabama",55,01,107,2020
"Pike County, Alabama",48,01,109,2020
"Russell County, Alabama",955,01,113,2020
"St. Clair County, Alabama",430,01,115,2020
"Sumter County, Alabama",0,01,119,2020
"Tallapoosa County, Alabama",5,01,123,2020
"Tuscaloosa County, Alabama",386,01,125,2020
"Washington County, Alabama",1,01,129,2020
"Wilcox County, Alabama",41,01,131,2020
"Alameda County, California",12708,06,001,2020
"Alpine County, California",0,06,003,2020
"Butte County, California",798,06,007,2020
"Colusa County, California",34,06,011,2020
"Contra Costa County, California",9770,06,013,2020
"El Dorado County, California",891,06,017,2020
"Fresno County, California",3794,06,019,2020
"Chambers County, Alabama",110,01,017,2020
"Humboldt County, California",531,06,023,2020
"Imperial County, California",712,06,025,2020
"Kern County, California",4889,06,029,2020
"Kings County, California",611,06,031,2020
"Lassen County, California",17,06,035,2020
"Madera County, California",398,06,039,2020
"Marin County, California",758,06,041,2020
"Mariposa County, California",117,06,043,2020
"Mendocino County, California",365,06,045,2020
"Merced County, California",550,06,047,2020
"Modoc County, California",10,06,049,2020
"Clay County, Minnesota",269,27,027,2020
"Clearwater County, Minnesota",0,27,029,2020
"Cook County, Minnesota",8,27,031,2020
"Cottonwood County, Minnesota",9,27,033,2020
"Crow Wing County, Minnesota",22,27,035,2020
"Dakota County, Minnesota",2166,27,037,2020
"Dodge County, Minnesota",0,27,039,2020
"Douglas County, Minnesota",17,27,041,2020
"Faribault County, Minnesota",1,27,043,2020
"Fillmore County, Minnesota",1,27,045,2020
"Goodhue County, Minnesota",5,27,049,2020
"Grant County, Minnesota",10,27,051,2020
"Houston County, Minnesota",13,27,055,2020
"Hubbard County, Minnesota",41,27,057,2020
"Itasca County, Minnesota",86,27,061,2020
"Kanabec County, Minnesota",48,27,065,2020
"Kandiyohi County, Minnesota",84,27,067,2020
"Koochiching County, Minnesota",8,27,071,2020
"Lac qui Parle County, Minnesota",4,27,073,2020
"Lake of the Woods County, Minnesota",0,27,077,2020
"Le Sueur County, Minnesota",31,27,079,2020
"Lyon County, Minnesota",91,27,083,2020
"McLeod County, Minnesota",6,27,085,2020
"Marshall County, Minnesota",8,27,089,2020
"Martin County, Minnesota",1,27,091,2020
"Mille Lacs County, Minnesota",31,27,095,2020
"Morrison County, Minnesota",67,27,097,2020
"Murray County, Minnesota",9,27,101,2020
"Nicollet County, Minnesota",53,27,103,2020
"Norman County, Minnesota",30,27,107,2020
"Olmsted County, Minnesota",541,27,109,2020
"Pennington County, Minnesota",19,27,113,2020
"Pine County, Minnesota",44,27,115,2020
"Polk County, Minnesota",53,27,119,2020
"Pope County, Minnesota",12,27,121,2020
"Red Lake County, Minnesota",4,27,125,2020
"Redwood County, Minnesota",16,27,127,2020
"Rice County, Minnesota",81,27,131,2020
"Rock County, Minnesota",0,27,133,2020
"St. Louis County, Minnesota",142,27,137,2020
"Scott County, Minnesota",337,27,139,2020
"Sibley County, Minnesota",39,27,143,2020
"Stearns County, Minnesota",398,27,145,2020
"Stevens County, Minnesota",26,27,149,2020
"Swift County, Minnesota",0,27,151,2020
"Traverse County, Minnesota",29,27,155,2020
"Wabasha County, Minnesota",56,27,157,2020
"Waseca County, Minnesota",19,27,161,2020
"Washington County, Minnesota",690,27,163,2020
"Wilkin County, Minnesota",0,27,167,2020
"Winona County, Minnesota",86,27,169,2020
"Wright County, Minnesota",301,27,171,2020
"Yellow Medicine County, Minnesota",49,27,173,2020
"Adair County, Missouri",133,29,001,2020
"Andrew County, Missouri",15,29,003,2020
"Atchison County, Missouri",8,29,005,2020
"Audrain County, Missouri",0,29,007,2020
"Barry County, Missouri",83,29,009,2020
"Barton County, Missouri",0,29,011,2020
"Alleghany County, Virginia",20,51,005,2020
"Amelia County, Virginia",82,51,007,2020
"Appomattox County, Virginia",5,51,011,2020
"Arlington County, Virginia",3262,51,013,2020
"Bath County, Virginia",4,51,017,2020
"Bedford County, Virginia",160,51,019,2020
"Botetourt County, Virginia",196,51,023,2020
"Brunswick County, Virginia",122,51,025,2020
"Buckingham County, Virginia",19,51,029,2020
"Campbell County, Virginia",223,51,031,2020
"Carroll County, Virginia",192,51,035,2020
"Charles City County, Virginia",21,51,036,2020
"Charlotte County, Virginia",233,51,037,2020
"Clarke County, Virginia",72,51,043,2020
"Craig County, Virginia",0,51,045,2020
"Cumberland County, Virginia",27,51,049,2020
"Dickenson County, Virginia",7,51,051,2020
"Essex County, Virginia",308,51,057,2020
"Fairfax County, Virginia",12180,51,059,2020
"Floyd County, Virginia",54,51,063,2020
"Fluvanna County, Virginia",194,51,065,2020
"Frederick County, Virginia",937,51,069,2020
"Giles County, Virginia",12,51,071,2020
"Goochland County, Virginia",171,51,075,2020
"Grayson County, Virginia",101,51,077,2020
"Greensville County, Virginia",118,51,081,2020
"Halifax County, Virginia",93,51,083,2020
"Henrico County, Virginia",2851,51,087,2020
"Henry County, Virginia",314,51,089,2020
"Isle of Wight County, Virginia",307,51,093,2020
"James City County, Virginia",1834,51,095,2020
"King and Queen County, Virginia",58,51,097,2020
"King George County, Virginia",354,51,099,2020
"King William County, Virginia",67,51,101,2020
"Lancaster County, Virginia",19,51,103,2020
"Lee County, Virginia",53,51,105,2020
"Loudoun County, Virginia",5194,51,107,2020
"Louisa County, Virginia",95,51,109,2020
"Lunenburg County, Virginia",52,51,111,2020
"Madison County, Virginia",137,51,113,2020
"Mathews County, Virginia",27,51,115,2020
"Mecklenburg County, Virginia",37,51,117,2020
"Middlesex County, Virginia",53,51,119,2020
"Montgomery County, Virginia",406,51,121,2020
"Nelson County, Virginia",22,51,125,2020
"New Kent County, Virginia",6,51,127,2020
"Northampton County, Virginia",80,51,131,2020
"Northumberland County, Virginia",37,51,133,2020
"Nottoway County, Virginia",79,51,135,2020
"Orange County, Virginia",340,51,137,2020
"Page County, Virginia",114,51,139,2020
"Patrick County, Virginia",139,51,141,2020
"Powhatan County, Virginia",188,51,145,2020
"Prince Edward County, Virginia",108,51,147,2020
"Prince George County, Virginia",1314,51,149,2020
"Pulaski County, Virginia",93,51,155,2020
"Rappahannock County, Virginia",42,51,157,2020
"Roanoke County, Virginia",809,51,161,2020
"Hitchcock County, Nebraska",0,31,087,2020
"Howard County, Nebraska",0,31,093,2020
"Kearney County, Nebraska",0,31,099,2020
"Kimball County, Nebraska",0,31,105,2020
"Lincoln County, Nebraska",104,31,111,2020
"McPherson County, Nebraska",0,31,117,2020
"Morrill County, Nebraska",0,31,123,2020
"Nemaha County, Nebraska",17,31,127,2020
"Valley County, Nebraska",0,31,175,2020
"Wayne County, Nebraska",1,31,179,2020
"York County, Nebraska",18,31,185,2020
"Douglas County, Nevada",291,32,005,2020
"Eureka County, Nevada",0,32,011,2020
"Lincoln County, Nevada",1,32,017,2020
"Nye County, Nevada",183,32,023,2020
"Washoe County, Nevada",2880,32,031,2020
"Belknap County, New Hampshire",430,33,001,2020
"Coos County, New Hampshire",207,33,007,2020
"Merrimack County, New Hampshire",1185,33,013,2020
"Sullivan County, New Hampshire",110,33,019,2020
"Ascension Parish, Louisiana",248,22,005,2020
"Beauregard Parish, Louisiana",366,22,011,2020
"Caddo Parish, Louisiana",362,22,017,2020
"Cameron Parish, Louisiana",0,22,023,2020
"Concordia Parish, Louisiana",15,22,029,2020
"East Carroll Parish, Louisiana",0,22,035,2020
"Franklin Parish, Louisiana",0,22,041,2020
"Iberville Parish, Louisiana",82,22,047,2020
"Jefferson Davis Parish, Louisiana",13,22,053,2020
"St. Mary Parish, Louisiana",119,22,101,2020
"Tensas Parish, Louisiana",0,22,107,2020
"Union Parish, Louisiana",25,22,111,2020
"Washington Parish, Louisiana",190,22,117,2020
"West Carroll Parish, Louisiana",23,22,123,2020
"Allegany County, New York",117,36,003,2020
"Cattaraugus County, New York",828,36,009,2020
"Chemung County, New York",971,36,015,2020
"Columbia County, New York",1155,36,021,2020
"Dutchess County, New York",13101,36,027,2020
"Essex County, New York",326,36,031,2020
"Genesee County, New York",716,36,037,2020
"Herkimer County, New York",761,36,043,2020
"Lewis County, New York",158,36,049,2020
"Monroe County, New York",46161,36,055,2020
"New York County, New York",102798,36,061,2020
"Onondaga County, New York",11110,36,067,2020
"Orleans County, New York",707,36,073,2020
"Putnam County, New York",4502,36,079,2020
"Richmond County, New York",43130,36,085,2020
"Anson County, North Carolina",217,37,007,2020
"Beaufort County, North Carolina",216,37,013,2020
"Brunswick County, North Carolina",867,37,019,2020
"Cabarrus County, North Carolina",3729,37,025,2020
"Carteret County, North Carolina",611,37,031,2020
"Chatham County, North Carolina",348,37,037,2020
"Cleveland County, North Carolina",626,37,045,2020
"Cumberland County, North Carolina",13438,37,051,2020
"Davidson County, North Carolina",1390,37,057,2020
"Monterey County, California",2597,06,053,2020
"Napa County, California",855,06,055,2020
"Nevada County, California",384,06,057,2020
"Orange County, California",12581,06,059,2020
"Placer County, California",2907,06,061,2020
"Plumas County, California",115,06,063,2020
"Riverside County, California",18061,06,065,2020
"Sacramento County, California",11742,06,067,2020
"San Benito County, California",794,06,069,2020
"San Bernardino County, California",18987,06,071,2020
"San Diego County, California",25121,06,073,2020
"San Francisco County, California",4990,06,075,2020
"San Joaquin County, California",5670,06,077,2020
"San Luis Obispo County, California",1251,06,079,2020
"San Mateo County, California",3795,06,081,2020
"Santa Clara County, California",9471,06,085,2020
"Santa Cruz County, California",862,06,087,2020
"Sierra County, California",0,06,091,2020
"Solano County, California",4966,06,095,2020
"Sonoma County, California",2363,06,097,2020
"Sutter County, California",461,06,101,2020
"Tehama County, California",59,06,103,2020
"Tulare County, California",1375,06,107,2020
"Tuolumne County, California",247,06,109,2020
"Yolo County, California",992,06,113,2020
"Yuba County, California",736,06,115,2020
"Ashley County, Arkansas",0,05,003,2020
"Baxter County, Arkansas",229,05,005,2020
"Boone County, Arkansas",111,05,009,2020
"Calhoun County, Arkansas",16,05,013,2020
"Carroll County, Arkansas",149,05,015,2020
"Clark County, Arkansas",15,05,019,2020
"Clay County, Arkansas",0,05,021,2020
"Cleveland County, Arkansas",0,05,025,2020
"Columbia County, Arkansas",0,05,027,2020
"Craighead County, Arkansas",125,05,031,2020
"Crittenden County, Arkansas",36,05,035,2020
"Cross County, Arkansas",11,05,037,2020
"Desha County, Arkansas",14,05,041,2020
"Drew County, Arkansas",18,05,043,2020
"Franklin County, Arkansas",2,05,047,2020
"Fulton County, Arkansas",0,05,049,2020
"Grant County, Arkansas",13,05,053,2020
"Hempstead County, Arkansas",5,05,057,2020
"Hot Spring County, Arkansas",83,05,059,2020
"Independence County, Arkansas",19,05,063,2020
"Izard County, Arkansas",148,05,065,2020
"Mono County, California",15,06,051,2020
"Jefferson County, Arkansas",179,05,069,2020
"Johnson County, Arkansas",133,05,071,2020
"Lawrence County, Arkansas",57,05,075,2020
"Lincoln County, Arkansas",15,05,079,2020
"Little River County, Arkansas",10,05,081,2020
"Lonoke County, Arkansas",187,05,085,2020
"Madison County, Arkansas",0,05,087,2020
"Miller County, Arkansas",19,05,091,2020
"Monroe County, Arkansas",0,05,095,2020
"Montgomery County, Arkansas",13,05,097,2020
"Bates County, Missouri",5,29,013,2020
"Benton County, Missouri",0,29,015,2020
"Bollinger County, Missouri",20,29,017,2020
"Boone County, Missouri",417,29,019,2020
"Buchanan County, Missouri",544,29,021,2020
"Butler County, Missouri",36,29,023,2020
"Caldwell County, Missouri",41,29,025,2020
"Callaway County, Missouri",58,29,027,2020
"Camden County, Missouri",51,29,029,2020
"Cape Girardeau County, Missouri",82,29,031,2020
"Carroll County, Missouri",0,29,033,2020
"Carter County, Missouri",0,29,035,2020
"Cedar County, Missouri",19,29,039,2020
"Chariton County, Missouri",0,29,041,2020
"Clark County, Missouri",11,29,045,2020
"Clay County, Missouri",1076,29,047,2020
"Cole County, Missouri",162,29,051,2020
"Cooper County, Missouri",41,29,053,2020
"Dade County, Missouri",0,29,057,2020
"Dallas County, Missouri",105,29,059,2020
"DeKalb County, Missouri",31,29,063,2020
"Dent County, Missouri",9,29,065,2020
"Dunklin County, Missouri",5,29,069,2020
"Franklin County, Missouri",16,29,071,2020
"Gentry County, Missouri",19,29,075,2020
"Greene County, Missouri",1384,29,077,2020
"Harrison County, Missouri",0,29,081,2020
"Henry County, Missouri",10,29,083,2020
"Holt County, Missouri",7,29,087,2020
"Howard County, Missouri",0,29,089,2020
"Iron County, Missouri",0,29,093,2020
"Jackson County, Missouri",2418,29,095,2020
"Jefferson County, Missouri",500,29,099,2020
"Knox County, Missouri",7,29,103,2020
"Laclede County, Missouri",113,29,105,2020
"Lawrence County, Missouri",182,29,109,2020
"Lewis County, Missouri",0,29,111,2020
"Linn County, Missouri",49,29,115,2020
"Livingston County, Missouri",11,29,117,2020
"Macon County, Missouri",0,29,121,2020
"Madison County, Missouri",119,29,123,2020
"Marion County, Missouri",43,29,127,2020
"Mercer County, Missouri",8,29,129,2020
"Mississippi County, Missouri",0,29,133,2020
"Moniteau County, Missouri",159,29,135,2020
"Montgomery County, Missouri",5,29,139,2020
"Morgan County, Missouri",76,29,141,2020
"Newton County, Missouri",47,29,145,2020
"Nodaway County, Missouri",26,29,147,2020
"Osage County, Missouri",63,29,151,2020
"Ozark County, Missouri",72,29,153,2020
"Perry County, Missouri",23,29,157,2020
"Pettis County, Missouri",60,29,159,2020
"Phelps County, Missouri",121,29,161,2020
"Pike County, Missouri",18,29,163,2020
"Platte County, Missouri",336,29,165,2020
"Polk County, Missouri",24,29,167,2020
"Pulaski County, Missouri",1411,29,169,2020
"Putnam County, Missouri",0,29,171,2020
"Rockbridge County, Virginia",15,51,163,2020
"Russell County, Virginia",0,51,167,2020
"Scott County, Virginia",98,51,169,2020
"Smyth County, Virginia",85,51,173,2020
"Southampton County, Virginia",157,51,175,2020
"Stafford County, Virginia",3241,51,179,2020
"Surry County, Virginia",32,51,181,2020
"Tazewell County, Virginia",96,51,185,2020
"Warren County, Virginia",162,51,187,2020
"Westmoreland County, Virginia",84,51,193,2020
"Wise County, Virginia",41,51,195,2020
"York County, Virginia",1550,51,199,2020
"Alexandria city, Virginia",2895,51,510,2020
"Buena Vista city, Virginia",0,51,530,2020
"Charlottesville city, Virginia",174,51,540,2020
"Colonial Heights city, Virginia",276,51,570,2020
"Covington city, Virginia",0,51,580,2020
"Danville city, Virginia",286,51,590,2020
"Fairfax city, Virginia",198,51,600,2020
"Falls Church city, Virginia",363,51,610,2020
"Fredericksburg city, Virginia",319,51,630,2020
"Galax city, Virginia",12,51,640,2020
"Harrisonburg city, Virginia",1908,51,660,2020
"Hopewell city, Virginia",845,51,670,2020
"Lynchburg city, Virginia",1005,51,680,2020
"Manassas city, Virginia",516,51,683,2020
"Martinsville city, Virginia",319,51,690,2020
"Newport News city, Virginia",5094,51,700,2020
"Norton city, Virginia",0,51,720,2020
"Petersburg city, Virginia",483,51,730,2020
"Portsmouth city, Virginia",1449,51,740,2020
"Radford city, Virginia",52,51,750,2020
"Roanoke city, Virginia",1318,51,770,2020
"Salem city, Virginia",140,51,775,2020
"Staunton city, Virginia",268,51,790,2020
"Suffolk city, Virginia",1455,51,800,2020
"Virginia Beach city, Virginia",9509,51,810,2020
"Waynesboro city, Virginia",234,51,820,2020
"Williamsburg city, Virginia",135,51,830,2020
"Winchester city, Virginia",94,51,840,2020
"Adams County, Washington",60,53,001,2020
"Asotin County, Washington",0,53,003,2020
"Benton County, Washington",454,53,005,2020
"Chelan County, Washington",341,53,007,2020
"Clallam County, Washington",211,53,009,2020
"Clark County, Washington",1533,53,011,2020
"Columbia County, Washington",0,53,013,2020
"Cowlitz County, Washington",383,53,015,2020
"Douglas County, Washington",171,53,017,2020
"Ferry County, Washington",0,53,019,2020
"Franklin County, Washington",280,53,021,2020
"Garfield County, Washington",0,53,023,2020
"Grant County, Washington",527,53,025,2020
"Grays Harbor County, Washington",317,53,027,2020
"Island County, Washington",660,53,029,2020
"King County, Washington",8661,53,033,2020
"Kitsap County, Washington",1690,53,035,2020
"Kittitas County, Washington",77,53,037,2020
"Lewis County, Washington",391,53,041,2020
"Durham County, North Carolina",3072,37,063,2020
"Franklin County, North Carolina",465,37,069,2020
"Graham County, North Carolina",0,37,075,2020
"Guilford County, North Carolina",5620,37,081,2020
"Haywood County, North Carolina",448,37,087,2020
"Hyde County, North Carolina",9,37,095,2020
"Johnston County, North Carolina",2724,37,101,2020
"Lenoir County, North Carolina",396,37,107,2020
"Macon County, North Carolina",154,37,113,2020
"Mecklenburg County, North Carolina",11536,37,119,2020
"Stanly County, North Carolina",256,37,167,2020
"Swain County, North Carolina",80,37,173,2020
"Union County, North Carolina",2806,37,179,2020
"Warren County, North Carolina",122,37,185,2020
"Wayne County, North Carolina",1171,37,191,2020
"Yadkin County, North Carolina",11,37,197,2020
"Bergen County, New Jersey",33129,34,003,2020
"Cape May County, New Jersey",3443,34,009,2020
"Gloucester County, New Jersey",9606,34,015,2020
"Mercer County, New Jersey",19293,34,021,2020
"Morris County, New Jersey",13207,34,027,2020
"Salem County, New Jersey",3843,34,033,2020
"Union County, New Jersey",29853,34,039,2020
"Allen County, Indiana",1694,18,003,2020
"Blackford County, Indiana",23,18,009,2020
"Carroll County, Indiana",22,18,015,2020
"Clay County, Indiana",1,18,021,2020
"Daviess County, Indiana",124,18,027,2020
"DeKalb County, Indiana",100,18,033,2020
"Elkhart County, Indiana",2546,18,039,2020
"Kosciusko County, Indiana",650,18,085,2020
"LaPorte County, Indiana",916,18,091,2020
"Marion County, Indiana",5656,18,097,2020
"Miami County, Indiana",253,18,103,2020
"Morgan County, Indiana",108,18,109,2020
"Ohio County, Indiana",48,18,115,2020
"Parke County, Indiana",0,18,121,2020
"Porter County, Indiana",3208,18,127,2020
"Putnam County, Indiana",162,18,133,2020
"Rush County, Indiana",0,18,139,2020
"Scott County, Indiana",65,18,143,2020
"Starke County, Indiana",197,18,149,2020
"Switzerland County, Indiana",22,18,155,2020
"Union County, Indiana",44,18,161,2020
"Vigo County, Indiana",325,18,167,2020
"Warrick County, Indiana",82,18,173,2020
"Wells County, Indiana",80,18,179,2020
"Barnstable County, Massachusetts",1726,25,001,2020
"Dukes County, Massachusetts",132,25,007,2020
"Hampden County, Massachusetts",99968,25,013,2020
"Nantucket County, Massachusetts",51,25,019,2020
"Darke County, Ohio",13,39,037,2020
"Erie County, Ohio",680,39,043,2020
"Franklin County, Ohio",11389,39,049,2020
"Geauga County, Ohio",223,39,055,2020
"Hamilton County, Ohio",3538,39,061,2020
"Harrison County, Ohio",11,39,067,2020
"Highland County, Ohio",78,39,071,2020
"Huron County, Ohio",798,39,077,2020
"Nevada County, Arkansas",0,05,099,2020
