NAME,B03001_005E,state,county,year
"Dillingham Census Area, Alaska",6,02,070,2022
"Fairbanks North Star Borough, Alaska",1471,02,090,2022
"Haines Borough, Alaska",0,02,100,2022
"Hoonah-Angoon Census Area, Alaska",38,02,105,2022
"Juneau City and Borough, Alaska",185,02,110,2022
"Kenai Peninsula Borough, Alaska",142,02,122,2022
"Ketchikan Gateway Borough, Alaska",70,02,130,2022
"Kodiak Island Borough, Alaska",38,02,150,2022
"Kusilvak Census Area, Alaska",0,02,158,2022
"Lake and Peninsula Borough, Alaska",1,02,164,2022
"Matanuska-Susitna Borough, Alaska",871,02,170,2022
"Nome Census Area, Alaska",20,02,180,2022
"North Slope Borough, Alaska",47,02,185,2022
"Northwest Arctic Borough, Alaska",29,02,188,2022
"Petersburg Borough, Alaska",25,02,195,2022
"Prince of Wales-Hyder Census Area, Alaska",4,02,198,2022
"Sitka City and Borough, Alaska",51,02,220,2022
"Skagway Municipality, Alaska",0,02,230,2022
"Southeast Fairbanks Census Area, Alaska",304,02,240,2022
"Wrangell City and Borough, Alaska",6,02,275,2022
"Yakutat City and Borough, Alaska",0,02,282,2022
"Yukon-Koyukuk Census Area, Alaska",19,02,290,2022
"Apache County, Arizona",130,04,001,2022
"Cochise County, Arizona",1815,04,003,2022
"Coconino County, Arizona",473,04,005,2022
"Gila County, Arizona",77,04,007,2022
"Graham County, Arizona",118,04,009,2022
"Greenlee County, Arizona",32,04,011,2022
"La Paz County, Arizona",23,04,012,2022
"Maricopa County, Arizona",33056,04,013,2022
"Mohave County, Arizona",1554,04,015,2022
"Navajo County, Arizona",306,04,017,2022
"Pima County, Arizona",9959,04,019,2022
"Pinal County, Arizona",2992,04,021,2022
"Santa Cruz County, Arizona",328,04,023,2022
"Yavapai County, Arizona",1028,04,025,2022
"Yuma County, Arizona",1408,04,027,2022
"Arkansas County, Arkansas",82,05,001,2022
"Ashley County, Arkansas",0,05,003,2022
"Baxter County, Arkansas",180,05,005,2022
"Benton County, Arkansas",1566,05,007,2022
"Boone County, Arkansas",41,05,009,2022
"Bradley County, Arkansas",0,05,011,2022
"Calhoun County, Arkansas",0,05,013,2022
"Carroll County, Arkansas",112,05,015,2022
"Chicot County, Arkansas",43,05,017,2022
"Clark County, Arkansas",25,05,019,2022
"Clay County, Arkansas",0,05,021,2022
"Cleburne County, Arkansas",71,05,023,2022
"Cleveland County, Arkansas",0,05,025,2022
"Columbia County, Arkansas",23,05,027,2022
"Conway County, Arkansas",0,05,029,2022
"Craighead County, Arkansas",253,05,031,2022
"Crawford County, Arkansas",115,05,033,2022
"Crittenden County, Arkansas",28,05,035,2022
"Cross County, Arkansas",4,05,037,2022
"Dallas County, Arkansas",0,05,039,2022
"Desha County, Arkansas",19,05,041,2022
"Drew County, Arkansas",0,05,043,2022
"Faulkner County, Arkansas",176,05,045,2022
"Franklin County, Arkansas",7,05,047,2022
"Fulton County, Arkansas",0,05,049,2022
"Garland County, Arkansas",161,05,051,2022
"Grant County, Arkansas",112,05,053,2022
"Greene County, Arkansas",163,05,055,2022
"Hempstead County, Arkansas",1,05,057,2022
"Hot Spring County, Arkansas",7,05,059,2022
"Howard County, Arkansas",0,05,061,2022
"Independence County, Arkansas",12,05,063,2022
"Izard County, Arkansas",83,05,065,2022
"Jackson County, Arkansas",23,05,067,2022
"Jefferson County, Arkansas",287,05,069,2022
"Johnson County, Arkansas",134,05,071,2022
"Lafayette County, Arkansas",0,05,073,2022
"Lawrence County, Arkansas",58,05,075,2022
"Lee County, Arkansas",1,05,077,2022
"Lincoln County, Arkansas",11,05,079,2022
"Little River County, Arkansas",0,05,081,2022
"Logan County, Arkansas",29,05,083,2022
"Lonoke County, Arkansas",223,05,085,2022
"Madison County, Arkansas",0,05,087,2022
"Marion County, Arkansas",92,05,089,2022
"Miller County, Arkansas",23,05,091,2022
"Mississippi County, Arkansas",11,05,093,2022
"Monroe County, Arkansas",0,05,095,2022
"Montgomery County, Arkansas",7,05,097,2022
"Nevada County, Arkansas",0,05,099,2022
"Newton County, Arkansas",0,05,101,2022
"Ouachita County, Arkansas",99,05,103,2022
"Perry County, Arkansas",0,05,105,2022
"Phillips County, Arkansas",58,05,107,2022
"Pike County, Arkansas",6,05,109,2022
"Poinsett County, Arkansas",128,05,111,2022
"Polk County, Arkansas",1,05,113,2022
"Pope County, Arkansas",409,05,115,2022
"Prairie County, Arkansas",0,05,117,2022
"Pulaski County, Arkansas",628,05,119,2022
"Randolph County, Arkansas",0,05,121,2022
"St. Francis County, Arkansas",82,05,123,2022
"Saline County, Arkansas",230,05,125,2022
"Scott County, Arkansas",46,05,127,2022
"Searcy County, Arkansas",0,05,129,2022
"Sebastian County, Arkansas",468,05,131,2022
"Sevier County, Arkansas",0,05,133,2022
"Sharp County, Arkansas",26,05,135,2022
"Stone County, Arkansas",8,05,137,2022
"Union County, Arkansas",4,05,139,2022
"Van Buren County, Arkansas",25,05,141,2022
"Washington County, Arkansas",1384,05,143,2022
"White County, Arkansas",217,05,145,2022
"Woodruff County, Arkansas",3,05,147,2022
"Yell County, Arkansas",460,05,149,2022
"Alameda County, California",12474,06,001,2022
"Alpine County, California",0,06,003,2022
"Amador County, California",146,06,005,2022
"Butte County, California",839,06,007,2022
"Calaveras County, California",328,06,009,2022
"Colusa County, California",0,06,011,2022
"Contra Costa County, California",9043,06,013,2022
"Del Norte County, California",121,06,015,2022
"El Dorado County, California",1081,06,017,2022
"Fresno County, California",4735,06,019,2022
"Glenn County, California",37,06,021,2022
"Humboldt County, California",646,06,023,2022
"Imperial County, California",446,06,025,2022
"Inyo County, California",113,06,027,2022
"Kern County, California",6054,06,029,2022
"Kings County, California",999,06,031,2022
"Lake County, California",165,06,033,2022
"Lassen County, California",81,06,035,2022
"Los Angeles County, California",47349,06,037,2022
"Madera County, California",516,06,039,2022
"Marin County, California",936,06,041,2022
"Mariposa County, California",76,06,043,2022
"Mendocino County, California",259,06,045,2022
"Merced County, California",610,06,047,2022
"Modoc County, California",0,06,049,2022
"Mono County, California",0,06,051,2022
"Monterey County, California",3000,06,053,2022
"Napa County, California",671,06,055,2022
"Nevada County, California",454,06,057,2022
"Orange County, California",13224,06,059,2022
"Placer County, California",2729,06,061,2022
"Plumas County, California",104,06,063,2022
"Riverside County, California",16438,06,065,2022
"Sacramento County, California",11960,06,067,2022
"San Benito County, California",792,06,069,2022
"San Bernardino County, California",16862,06,071,2022
"San Diego County, California",27674,06,073,2022
"San Francisco County, California",6022,06,075,2022
"San Joaquin County, California",5783,06,077,2022
"San Luis Obispo County, California",1236,06,079,2022
"San Mateo County, California",3508,06,081,2022
"Santa Barbara County, California",1847,06,083,2022
"Santa Clara County, California",8798,06,085,2022
"Santa Cruz County, California",1029,06,087,2022
"Shasta County, California",729,06,089,2022
"Sierra County, California",0,06,091,2022
"Siskiyou County, California",258,06,093,2022
"Solano County, California",4986,06,095,2022
"Sonoma County, California",2255,06,097,2022
"Stanislaus County, California",3448,06,099,2022
"Sutter County, California",762,06,101,2022
"Tehama County, California",288,06,103,2022
"Trinity County, California",3,06,105,2022
"Tulare County, California",1505,06,107,2022
"Tuolumne County, California",438,06,109,2022
"Ventura County, California",3770,06,111,2022
"Yolo County, California",814,06,113,2022
"Yuba County, California",622,06,115,2022
"Adams County, Colorado",3025,08,001,2022
"Alamosa County, Colorado",97,08,003,2022
"Arapahoe County, Colorado",6199,08,005,2022
"Archuleta County, Colorado",24,08,007,2022
"Baca County, Colorado",0,08,009,2022
"Bent County, Colorado",0,08,011,2022
"Boulder County, Colorado",1503,08,013,2022
"Broomfield County, Colorado",395,08,014,2022
"Chaffee County, Colorado",87,08,015,2022
"Cheyenne County, Colorado",0,08,017,2022
"Clear Creek County, Colorado",201,08,019,2022
"Conejos County, Colorado",32,08,021,2022
"Costilla County, Colorado",16,08,023,2022
"Crowley County, Colorado",39,08,025,2022
"Custer County, Colorado",0,08,027,2022
"Delta County, Colorado",37,08,029,2022
"Denver County, Colorado",5109,08,031,2022
"Dolores County, Colorado",0,08,033,2022
"Douglas County, Colorado",2037,08,035,2022
"Eagle County, Colorado",7,08,037,2022
"Elbert County, Colorado",32,08,039,2022
"El Paso County, Colorado",10754,08,041,2022
"Fremont County, Colorado",333,08,043,2022
"Garfield County, Colorado",485,08,045,2022
"Gilpin County, Colorado",66,08,047,2022
"Grand County, Colorado",61,08,049,2022
"Gunnison County, Colorado",32,08,051,2022
"Hinsdale County, Colorado",0,08,053,2022
"Huerfano County, Colorado",15,08,055,2022
"Jackson County, Colorado",0,08,057,2022
"Jefferson County, Colorado",2393,08,059,2022
"Kiowa County, Colorado",0,08,061,2022
"Kit Carson County, Colorado",10,08,063,2022
"Lake County, Colorado",0,08,065,2022
"La Plata County, Colorado",90,08,067,2022
"Larimer County, Colorado",1683,08,069,2022
"Las Animas County, Colorado",52,08,071,2022
"Lincoln County, Colorado",0,08,073,2022
"Logan County, Colorado",108,08,075,2022
"Mesa County, Colorado",877,08,077,2022
"Mineral County, Colorado",0,08,079,2022
"Moffat County, Colorado",109,08,081,2022
"Montezuma County, Colorado",78,08,083,2022
"Montrose County, Colorado",86,08,085,2022
"Morgan County, Colorado",107,08,087,2022
"Otero County, Colorado",14,08,089,2022
"Ouray County, Colorado",0,08,091,2022
"Park County, Colorado",121,08,093,2022
"Phillips County, Colorado",0,08,095,2022
"Pitkin County, Colorado",108,08,097,2022
"Prowers County, Colorado",0,08,099,2022
"Pueblo County, Colorado",1643,08,101,2022
"Rio Blanco County, Colorado",13,08,103,2022
"Rio Grande County, Colorado",38,08,105,2022
"Routt County, Colorado",298,08,107,2022
"Saguache County, Colorado",0,08,109,2022
"San Juan County, Colorado",0,08,111,2022
"San Miguel County, Colorado",0,08,113,2022
"Sedgwick County, Colorado",19,08,115,2022
"Summit County, Colorado",143,08,117,2022
"Teller County, Colorado",45,08,119,2022
"Washington County, Colorado",0,08,121,2022
"Weld County, Colorado",1697,08,123,2022
"Yuma County, Colorado",37,08,125,2022
"Capitol Planning Region, Connecticut",113170,09,110,2022
"Greater Bridgeport Planning Region, Connecticut",29400,09,120,2022
"Lower Connecticut River Valley Planning Region, Connecticut",6035,09,130,2022
"Naugatuck Valley Planning Region, Connecticut",48930,09,140,2022
"Northeastern Connecticut Planning Region, Connecticut",6463,09,150,2022
"Northwest Hills Planning Region, Connecticut",3994,09,160,2022
"South Central Connecticut Planning Region, Connecticut",55920,09,170,2022
"Southeastern Connecticut Planning Region, Connecticut",17098,09,180,2022
"Western Connecticut Planning Region, Connecticut",18196,09,190,2022
"Kent County, Delaware",6421,10,001,2022
"New Castle County, Delaware",19157,10,003,2022
"Sussex County, Delaware",2981,10,005,2022
"District of Columbia, District of Columbia",6020,11,001,2022
"Alachua County, Florida",7918,12,001,2022
"Baker County, Florida",205,12,003,2022
"Bay County, Florida",3111,12,005,2022
"Bradford County, Florida",662,12,007,2022
"Brevard County, Florida",25245,12,009,2022
"Broward County, Florida",93237,12,011,2022
"Calhoun County, Florida",197,12,013,2022
"Charlotte County, Florida",4389,12,015,2022
"Citrus County, Florida",3597,12,017,2022
"Clay County, Florida",8833,12,019,2022
"Collier County, Florida",7731,12,021,2022
"Columbia County, Florida",1571,12,023,2022
"DeSoto County, Florida",286,12,027,2022
"Dixie County, Florida",174,12,029,2022
"Duval County, Florida",34544,12,031,2022
"Escambia County, Florida",3595,12,033,2022
"Flagler County, Florida",5051,12,035,2022
"Franklin County, Florida",335,12,037,2022
"Gadsden County, Florida",419,12,039,2022
"Gilchrist County, Florida",172,12,041,2022
"Glades County, Florida",133,12,043,2022
"Gulf County, Florida",137,12,045,2022
"Hamilton County, Florida",299,12,047,2022
"Hardee County, Florida",1271,12,049,2022
"Hendry County, Florida",1463,12,051,2022
"Hernando County, Florida",15530,12,053,2022
"Highlands County, Florida",7550,12,055,2022
"Hillsborough County, Florida",120907,12,057,2022
"Holmes County, Florida",76,12,059,2022
"Indian River County, Florida",4020,12,061,2022
"Jackson County, Florida",704,12,063,2022
"Jefferson County, Florida",149,12,065,2022
"Lafayette County, Florida",56,12,067,2022
"Lake County, Florida",28398,12,069,2022
"Lee County, Florida",36060,12,071,2022
"Leon County, Florida",3301,12,073,2022
"Levy County, Florida",1306,12,075,2022
"Liberty County, Florida",66,12,077,2022
"Madison County, Florida",196,12,079,2022
"Manatee County, Florida",12492,12,081,2022
"Marion County, Florida",27121,12,083,2022
"Martin County, Florida",3487,12,085,2022
"Miami-Dade County, Florida",87859,12,086,2022
"Monroe County, Florida",1249,12,087,2022
"Nassau County, Florida",755,12,089,2022
"Okaloosa County, Florida",4276,12,091,2022
"Okeechobee County, Florida",724,12,093,2022
"Orange County, Florida",203776,12,095,2022
"Osceola County, Florida",116930,12,097,2022
"Palm Beach County, Florida",51661,12,099,2022
"Pasco County, Florida",36736,12,101,2022
"Pinellas County, Florida",28029,12,103,2022
"Polk County, Florida",81786,12,105,2022
"Putnam County, Florida",1663,12,107,2022
"St. Johns County, Florida",6015,12,109,2022
"St. Lucie County, Florida",18966,12,111,2022
"Santa Rosa County, Florida",2253,12,113,2022
"Sarasota County, Florida",7060,12,115,2022
"Seminole County, Florida",44253,12,117,2022
"Sumter County, Florida",1889,12,119,2022
"Suwannee County, Florida",611,12,121,2022
"Taylor County, Florida",195,12,123,2022
"Union County, Florida",377,12,125,2022
"Volusia County, Florida",39990,12,127,2022
"Wakulla County, Florida",385,12,129,2022
"Walton County, Florida",876,12,131,2022
"Washington County, Florida",196,12,133,2022
"Appling County, Georgia",42,13,001,2022
"Atkinson County, Georgia",216,13,003,2022
"Bacon County, Georgia",93,13,005,2022
"Baker County, Georgia",0,13,007,2022
"Baldwin County, Georgia",207,13,009,2022
"Banks County, Georgia",33,13,011,2022
"Barrow County, Georgia",1777,13,013,2022
"Bartow County, Georgia",1163,13,015,2022
"Ben Hill County, Georgia",131,13,017,2022
"Berrien County, Georgia",111,13,019,2022
"Bibb County, Georgia",961,13,021,2022
"Bleckley County, Georgia",154,13,023,2022
"Brantley County, Georgia",14,13,025,2022
"Brooks County, Georgia",408,13,027,2022
"Bryan County, Georgia",1295,13,029,2022
"Bulloch County, Georgia",896,13,031,2022
"Burke County, Georgia",131,13,033,2022
"Butts County, Georgia",26,13,035,2022
"Calhoun County, Georgia",5,13,037,2022
"Camden County, Georgia",1257,13,039,2022
"Candler County, Georgia",72,13,043,2022
"Carroll County, Georgia",1065,13,045,2022
"Catoosa County, Georgia",379,13,047,2022
"Charlton County, Georgia",101,13,049,2022
"Chatham County, Georgia",5141,13,051,2022
"Chattahoochee County, Georgia",311,13,053,2022
"Chattooga County, Georgia",74,13,055,2022
"Cherokee County, Georgia",2901,13,057,2022
"Clarke County, Georgia",497,13,059,2022
"Clay County, Georgia",0,13,061,2022
"Clayton County, Georgia",3872,13,063,2022
"Clinch County, Georgia",88,13,065,2022
"Cobb County, Georgia",11884,13,067,2022
"Coffee County, Georgia",137,13,069,2022
"Colquitt County, Georgia",944,13,071,2022
"Columbia County, Georgia",2793,13,073,2022
"Cook County, Georgia",46,13,075,2022
"Coweta County, Georgia",1602,13,077,2022
"Crawford County, Georgia",0,13,079,2022
"Crisp County, Georgia",16,13,081,2022
"Dade County, Georgia",139,13,083,2022
"Dawson County, Georgia",89,13,085,2022
"Decatur County, Georgia",76,13,087,2022
"DeKalb County, Georgia",4233,13,089,2022
"Dodge County, Georgia",69,13,091,2022
"Dooly County, Georgia",70,13,093,2022
"Dougherty County, Georgia",216,13,095,2022
"Douglas County, Georgia",1755,13,097,2022
"Early County, Georgia",0,13,099,2022
"Echols County, Georgia",45,13,101,2022
"Effingham County, Georgia",677,13,103,2022
"Elbert County, Georgia",98,13,105,2022
"Emanuel County, Georgia",153,13,107,2022
"Evans County, Georgia",85,13,109,2022
"Fannin County, Georgia",59,13,111,2022
"Fayette County, Georgia",1694,13,113,2022
"Floyd County, Georgia",363,13,115,2022
"Forsyth County, Georgia",2741,13,117,2022
"Franklin County, Georgia",26,13,119,2022
"Fulton County, Georgia",8714,13,121,2022
"Gilmer County, Georgia",122,13,123,2022
"Glascock County, Georgia",0,13,125,2022
"Glynn County, Georgia",626,13,127,2022
"Gordon County, Georgia",1101,13,129,2022
"Grady County, Georgia",224,13,131,2022
"Greene County, Georgia",210,13,133,2022
"Gwinnett County, Georgia",16004,13,135,2022
"Habersham County, Georgia",278,13,137,2022
"Hall County, Georgia",1681,13,139,2022
"Hancock County, Georgia",0,13,141,2022
"Haralson County, Georgia",0,13,143,2022
"Harris County, Georgia",512,13,145,2022
"Hart County, Georgia",47,13,147,2022
"Heard County, Georgia",42,13,149,2022
"Henry County, Georgia",4412,13,151,2022
"Houston County, Georgia",1498,13,153,2022
"Irwin County, Georgia",7,13,155,2022
"Jackson County, Georgia",1072,13,157,2022
"Jasper County, Georgia",100,13,159,2022
"Jeff Davis County, Georgia",107,13,161,2022
"Jefferson County, Georgia",0,13,163,2022
"Jenkins County, Georgia",100,13,165,2022
"Johnson County, Georgia",56,13,167,2022
"Jones County, Georgia",93,13,169,2022
"Lamar County, Georgia",8,13,171,2022
"Lanier County, Georgia",29,13,173,2022
"Laurens County, Georgia",193,13,175,2022
"Lee County, Georgia",139,13,177,2022
"Liberty County, Georgia",3369,13,179,2022
"Lincoln County, Georgia",0,13,181,2022
"Long County, Georgia",640,13,183,2022
"Lowndes County, Georgia",1550,13,185,2022
"Lumpkin County, Georgia",167,13,187,2022
"McDuffie County, Georgia",148,13,189,2022
"McIntosh County, Georgia",95,13,191,2022
"Macon County, Georgia",14,13,193,2022
"Madison County, Georgia",114,13,195,2022
"Marion County, Georgia",48,13,197,2022
"Meriwether County, Georgia",54,13,199,2022
"Miller County, Georgia",0,13,201,2022
"Mitchell County, Georgia",373,13,205,2022
"Monroe County, Georgia",71,13,207,2022
"Montgomery County, Georgia",200,13,209,2022
"Morgan County, Georgia",230,13,211,2022
"Murray County, Georgia",253,13,213,2022
"Muscogee County, Georgia",4210,13,215,2022
"Newton County, Georgia",870,13,217,2022
"Oconee County, Georgia",112,13,219,2022
"Oglethorpe County, Georgia",202,13,221,2022
"Paulding County, Georgia",2250,13,223,2022
"Peach County, Georgia",93,13,225,2022
"Pickens County, Georgia",122,13,227,2022
"Pierce County, Georgia",44,13,229,2022
"Pike County, Georgia",15,13,231,2022
"Polk County, Georgia",432,13,233,2022
"Pulaski County, Georgia",70,13,235,2022
"Putnam County, Georgia",58,13,237,2022
"Quitman County, Georgia",51,13,239,2022
"Rabun County, Georgia",47,13,241,2022
"Randolph County, Georgia",19,13,243,2022
"Richmond County, Georgia",3691,13,245,2022
"Rockdale County, Georgia",986,13,247,2022
"Schley County, Georgia",0,13,249,2022
"Screven County, Georgia",188,13,251,2022
"Seminole County, Georgia",51,13,253,2022
"Spalding County, Georgia",677,13,255,2022
"Stephens County, Georgia",66,13,257,2022
"Stewart County, Georgia",9,13,259,2022
"Sumter County, Georgia",37,13,261,2022
"Talbot County, Georgia",3,13,263,2022
"Taliaferro County, Georgia",20,13,265,2022
"Tattnall County, Georgia",124,13,267,2022
"Taylor County, Georgia",0,13,269,2022
"Telfair County, Georgia",99,13,271,2022
"Terrell County, Georgia",20,13,273,2022
"Thomas County, Georgia",92,13,275,2022
"Tift County, Georgia",196,13,277,2022
"Toombs County, Georgia",167,13,279,2022
"Towns County, Georgia",75,13,281,2022
"Treutlen County, Georgia",4,13,283,2022
"Troup County, Georgia",239,13,285,2022
"Turner County, Georgia",0,13,287,2022
"Twiggs County, Georgia",0,13,289,2022
"Union County, Georgia",195,13,291,2022
"Upson County, Georgia",41,13,293,2022
"Walker County, Georgia",396,13,295,2022
"Walton County, Georgia",1121,13,297,2022
"Ware County, Georgia",164,13,299,2022
"Warren County, Georgia",0,13,301,2022
"Washington County, Georgia",20,13,303,2022
"Wayne County, Georgia",311,13,305,2022
"Webster County, Georgia",0,13,307,2022
"Wheeler County, Georgia",23,13,309,2022
"White County, Georgia",128,13,311,2022
"Whitfield County, Georgia",678,13,313,2022
"Wilcox County, Georgia",6,13,315,2022
"Wilkes County, Georgia",107,13,317,2022
"Wilkinson County, Georgia",16,13,319,2022
"Worth County, Georgia",14,13,321,2022
"Hawaii County, Hawaii",10817,15,001,2022
"Honolulu County, Hawaii",34718,15,003,2022
"Kalawao County, Hawaii",4,15,005,2022
"Kauai County, Hawaii",2570,15,007,2022
"Maui County, Hawaii",5785,15,009,2022
"Ada County, Idaho",2096,16,001,2022
"Adams County, Idaho",0,16,003,2022
"Bannock County, Idaho",496,16,005,2022
"Bear Lake County, Idaho",10,16,007,2022
"Benewah County, Idaho",6,16,009,2022
"Bingham County, Idaho",28,16,011,2022
"Blaine County, Idaho",64,16,013,2022
"Boise County, Idaho",0,16,015,2022
"Bonner County, Idaho",69,16,017,2022
"Bonneville County, Idaho",356,16,019,2022
"Boundary County, Idaho",24,16,021,2022
"Butte County, Idaho",0,16,023,2022
"Camas County, Idaho",0,16,025,2022
"Canyon County, Idaho",1295,16,027,2022
"Caribou County, Idaho",0,16,029,2022
"Cassia County, Idaho",93,16,031,2022
"Clark County, Idaho",0,16,033,2022
"Clearwater County, Idaho",3,16,035,2022
"Custer County, Idaho",0,16,037,2022
"Elmore County, Idaho",413,16,039,2022
"Franklin County, Idaho",0,16,041,2022
"Fremont County, Idaho",57,16,043,2022
"Gem County, Idaho",0,16,045,2022
"Gooding County, Idaho",0,16,047,2022
"Idaho County, Idaho",25,16,049,2022
"Jefferson County, Idaho",38,16,051,2022
"Jerome County, Idaho",159,16,053,2022
"Kootenai County, Idaho",638,16,055,2022
"Latah County, Idaho",29,16,057,2022
"Lemhi County, Idaho",109,16,059,2022
"Lewis County, Idaho",4,16,061,2022
"Lincoln County, Idaho",9,16,063,2022
"Madison County, Idaho",104,16,065,2022
"Minidoka County, Idaho",43,16,067,2022
"Nez Perce County, Idaho",119,16,069,2022
"Oneida County, Idaho",0,16,071,2022
"Owyhee County, Idaho",80,16,073,2022
"Payette County, Idaho",0,16,075,2022
"Power County, Idaho",3,16,077,2022
"Shoshone County, Idaho",4,16,079,2022
"Teton County, Idaho",57,16,081,2022
"Twin Falls County, Idaho",72,16,083,2022
"Valley County, Idaho",1,16,085,2022
"Washington County, Idaho",32,16,087,2022
"Adams County, Illinois",98,17,001,2022
"Alexander County, Illinois",0,17,003,2022
"Bond County, Illinois",21,17,005,2022
"Boone County, Illinois",575,17,007,2022
"Brown County, Illinois",42,17,009,2022
"Bureau County, Illinois",118,17,011,2022
"Calhoun County, Illinois",22,17,013,2022
"Carroll County, Illinois",48,17,015,2022
"Cass County, Illinois",346,17,017,2022
"Champaign County, Illinois",1404,17,019,2022
"Christian County, Illinois",59,17,021,2022
"Clark County, Illinois",0,17,023,2022
"Clay County, Illinois",12,17,025,2022
"Clinton County, Illinois",38,17,027,2022
"Coles County, Illinois",135,17,029,2022
"Cook County, Illinois",139918,17,031,2022
"Crawford County, Illinois",57,17,033,2022
"Cumberland County, Illinois",2,17,035,2022
"DeKalb County, Illinois",1406,17,037,2022
"De Witt County, Illinois",92,17,039,2022
"Douglas County, Illinois",31,17,041,2022
"DuPage County, Illinois",10639,17,043,2022
"Edgar County, Illinois",0,17,045,2022
"Edwards County, Illinois",10,17,047,2022
"Effingham County, Illinois",50,17,049,2022
"Fayette County, Illinois",36,17,051,2022
"Ford County, Illinois",7,17,053,2022
"Franklin County, Illinois",46,17,055,2022
"Fulton County, Illinois",100,17,057,2022
"Gallatin County, Illinois",0,17,059,2022
"Greene County, Illinois",37,17,061,2022
"Grundy County, Illinois",1032,17,063,2022
"Hamilton County, Illinois",34,17,065,2022
"Hancock County, Illinois",6,17,067,2022
"Hardin County, Illinois",0,17,069,2022
"Henderson County, Illinois",2,17,071,2022
"Henry County, Illinois",191,17,073,2022
"Iroquois County, Illinois",74,17,075,2022
"Jackson County, Illinois",202,17,077,2022
"Jasper County, Illinois",0,17,079,2022
"Jefferson County, Illinois",315,17,081,2022
"Jersey County, Illinois",5,17,083,2022
"Jo Daviess County, Illinois",19,17,085,2022
"Johnson County, Illinois",68,17,087,2022
"Kane County, Illinois",11262,17,089,2022
"Kankakee County, Illinois",514,17,091,2022
"Kendall County, Illinois",2685,17,093,2022
"Knox County, Illinois",328,17,095,2022
"Lake County, Illinois",12659,17,097,2022
"LaSalle County, Illinois",618,17,099,2022
"Lawrence County, Illinois",44,17,101,2022
"Lee County, Illinois",313,17,103,2022
"Livingston County, Illinois",210,17,105,2022
"Logan County, Illinois",136,17,107,2022
"McDonough County, Illinois",79,17,109,2022
