NAME,B03001_005E,state,county,year
"Oliver County, North Dakota",0,38,065,2011
"Stutsman County, North Dakota",0,38,093,2011
"Ramsey County, North Dakota",20,38,071,2011
"Foster County, North Dakota",1,38,031,2011
"Griggs County, North Dakota",0,38,039,2011
"Sheridan County, North Dakota",0,38,083,2011
"Slope County, North Dakota",0,38,087,2011
"Union County, Ohio",114,39,159,2011
"Pike County, Ohio",0,39,131,2011
"Paulding County, Ohio",67,39,125,2011
"Hamilton County, Ohio",2110,39,061,2011
"Franklin County, Ohio",5580,39,049,2011
"Marion County, Ohio",393,39,101,2011
"Tuscarawas County, Ohio",52,39,157,2011
"Wayne County, Ohio",123,39,169,2011
"Brown County, Ohio",0,39,015,2011
"Butler County, Ohio",2004,39,017,2011
"Harrison County, Ohio",4,39,067,2011
"Knox County, Ohio",50,39,083,2011
"Licking County, Ohio",346,39,089,2011
"Richland County, Ohio",347,39,139,2011
"Vinton County, Ohio",0,39,163,2011
"Carroll County, Ohio",23,39,019,2011
"Hancock County, Ohio",200,39,063,2011
"Clermont County, Ohio",336,39,025,2011
"Fairfield County, Ohio",97,39,045,2011
"Defiance County, Ohio",320,39,039,2011
"Highland County, Ohio",0,39,071,2011
"Henry County, Ohio",110,39,069,2011
"Jefferson County, Ohio",260,39,081,2011
"Portage County, Ohio",678,39,133,2011
"Putnam County, Ohio",45,39,137,2011
"Belmont County, Ohio",104,39,013,2011
"Clinton County, Ohio",220,39,027,2011
"Fayette County, Ohio",87,39,047,2011
"Perry County, Ohio",87,39,127,2011
"Pickaway County, Ohio",73,39,129,2011
"Madison County, Ohio",148,39,097,2011
"Muskingum County, Ohio",130,39,119,2011
"Sandusky County, Ohio",199,39,143,2011
"Van Wert County, Ohio",67,39,161,2011
"Washington County, Ohio",12,39,167,2011
"Auglaize County, Ohio",88,39,011,2011
"Darke County, Ohio",33,39,037,2011
"Ottawa County, Ohio",288,39,123,2011
"Hardin County, Ohio",134,39,065,2011
"Jackson County, Ohio",82,39,079,2011
"Huron County, Ohio",166,39,077,2011
"Athens County, Ohio",377,39,009,2011
"Adams County, Ohio",61,39,001,2011
"Medina County, Ohio",1022,39,103,2011
"Lucas County, Ohio",2248,39,095,2011
"Noble County, Ohio",62,39,121,2011
"Seneca County, Ohio",169,39,147,2011
"Stark County, Ohio",963,39,151,2011
"Coshocton County, Ohio",63,39,031,2011
"Delaware County, Ohio",703,39,041,2011
"Geauga County, Ohio",154,39,055,2011
"Hocking County, Ohio",43,39,073,2011
"Lake County, Ohio",1340,39,085,2011
"Ross County, Ohio",200,39,141,2011
"Cuyahoga County, Ohio",35734,39,035,2011
"Holmes County, Ohio",66,39,075,2011
"Miami County, Ohio",91,39,109,2011
"Monroe County, Ohio",0,39,111,2011
"Trumbull County, Ohio",896,39,155,2011
"Wood County, Ohio",575,39,173,2011
"Ashland County, Ohio",167,39,005,2011
"Dewey County, Oklahoma",0,40,043,2011
"Harper County, Oklahoma",0,40,059,2011
"Logan County, Oklahoma",57,40,083,2011
"Tulsa County, Oklahoma",1775,40,143,2011
"Washington County, Oklahoma",170,40,147,2011
"Harmon County, Oklahoma",0,40,057,2011
"Haskell County, Oklahoma",0,40,061,2011
"Okmulgee County, Oklahoma",73,40,111,2011
"Osage County, Oklahoma",84,40,113,2011
"Jefferson County, Oklahoma",4,40,067,2011
"Garfield County, Oklahoma",84,40,047,2011
"Garvin County, Oklahoma",0,40,049,2011
"Pittsburg County, Oklahoma",67,40,121,2011
"Pontotoc County, Oklahoma",0,40,123,2011
"Roger Mills County, Oklahoma",0,40,129,2011
"Woodward County, Oklahoma",13,40,153,2011
"Cherokee County, Oklahoma",27,40,021,2011
"Delaware County, Oklahoma",21,40,041,2011
"Ellis County, Oklahoma",0,40,045,2011
"Grady County, Oklahoma",32,40,051,2011
"Payne County, Oklahoma",253,40,119,2011
"Pottawatomie County, Oklahoma",138,40,125,2011
"Creek County, Oklahoma",106,40,037,2011
"Tillman County, Oklahoma",46,40,141,2011
"Washita County, Oklahoma",12,40,149,2011
"Cotton County, Oklahoma",2,40,033,2011
"Kiowa County, Oklahoma",0,40,075,2011
"Le Flore County, Oklahoma",117,40,079,2011
"McCurtain County, Oklahoma",62,40,089,2011
"Major County, Oklahoma",0,40,093,2011
"Mayes County, Oklahoma",23,40,097,2011
"Oklahoma County, Oklahoma",2021,40,109,2011
"Custer County, Oklahoma",154,40,039,2011
"Love County, Oklahoma",0,40,085,2011
"Beckham County, Oklahoma",66,40,009,2011
"Choctaw County, Oklahoma",7,40,023,2011
"Jackson County, Oklahoma",202,40,065,2011
"Lincoln County, Oklahoma",0,40,081,2011
"Pawnee County, Oklahoma",8,40,117,2011
"Seminole County, Oklahoma",60,40,133,2011
"Cimarron County, Oklahoma",0,40,025,2011
"Blaine County, Oklahoma",8,40,011,2011
"Coal County, Oklahoma",0,40,029,2011
"Grant County, Oklahoma",4,40,053,2011
"Kingfisher County, Oklahoma",0,40,073,2011
"McClain County, Oklahoma",92,40,087,2011
"Marshall County, Oklahoma",0,40,095,2011
"Noble County, Oklahoma",0,40,103,2011
"Nowata County, Oklahoma",0,40,105,2011
"Rogers County, Oklahoma",238,40,131,2011
"Sequoyah County, Oklahoma",3,40,135,2011
"Alfalfa County, Oklahoma",0,40,003,2011
"Woods County, Oklahoma",5,40,151,2011
"Cleveland County, Oklahoma",612,40,027,2011
"Okfuskee County, Oklahoma",16,40,107,2011
"Atoka County, Oklahoma",38,40,005,2011
"Union County, Oregon",14,41,061,2011
"Marion County, Oregon",698,41,047,2011
"Douglas County, Oregon",238,41,019,2011
"Jefferson County, Oregon",91,41,031,2011
"Polk County, Oregon",344,41,053,2011
"Deschutes County, Oregon",339,41,017,2011
"Linn County, Oregon",121,41,043,2011
"Yamhill County, Oregon",397,41,071,2011
"Baker County, Oregon",0,41,001,2011
"Klamath County, Oregon",208,41,035,2011
"Lincoln County, Oregon",28,41,041,2011
"Benton County, Oregon",153,41,003,2011
"Crook County, Oregon",4,41,013,2011
"Sherman County, Oregon",0,41,055,2011
"Harney County, Oregon",0,41,025,2011
"Malheur County, Oregon",21,41,045,2011
"Wallowa County, Oregon",2,41,063,2011
"Wheeler County, Oregon",0,41,069,2011
"Morrow County, Oregon",8,41,049,2011
"Coos County, Oregon",286,41,011,2011
"Curry County, Oregon",34,41,015,2011
"Gilliam County, Oregon",0,41,021,2011
"Hood River County, Oregon",0,41,027,2011
"Lake County, Oregon",0,41,037,2011
"Multnomah County, Oregon",2009,41,051,2011
"Pike County, Pennsylvania",2925,42,103,2011
"Snyder County, Pennsylvania",319,42,109,2011
"Susquehanna County, Pennsylvania",236,42,115,2011
"Crawford County, Pennsylvania",388,42,039,2011
"Erie County, Pennsylvania",5206,42,049,2011
"Fulton County, Pennsylvania",24,42,057,2011
"Juniata County, Pennsylvania",234,42,067,2011
"Schuylkill County, Pennsylvania",1497,42,107,2011
"Wyoming County, Pennsylvania",205,42,131,2011
"Adams County, Pennsylvania",857,42,001,2011
"Armstrong County, Pennsylvania",205,42,005,2011
"Clinton County, Pennsylvania",120,42,035,2011
"Carbon County, Pennsylvania",1227,42,025,2011
"Centre County, Pennsylvania",1541,42,027,2011
"Northumberland County, Pennsylvania",1309,42,097,2011
"Northampton County, Pennsylvania",18187,42,095,2011
"Venango County, Pennsylvania",314,42,121,2011
"Beaver County, Pennsylvania",535,42,007,2011
"Lackawanna County, Pennsylvania",4734,42,069,2011
"McKean County, Pennsylvania",344,42,083,2011
"Fayette County, Pennsylvania",373,42,051,2011
"Montgomery County, Pennsylvania",9382,42,091,2011
"Clearfield County, Pennsylvania",1103,42,033,2011
"Lebanon County, Pennsylvania",8618,42,075,2011
"Lycoming County, Pennsylvania",721,42,081,2011
"Montour County, Pennsylvania",96,42,093,2011
"Warren County, Pennsylvania",132,42,123,2011
"Butler County, Pennsylvania",294,42,019,2011
"Elk County, Pennsylvania",3,42,047,2011
"Lancaster County, Pennsylvania",29028,42,071,2011
"Mercer County, Pennsylvania",512,42,085,2011
"Potter County, Pennsylvania",60,42,105,2011
"Tioga County, Pennsylvania",156,42,117,2011
"Newport County, Rhode Island",1339,44,005,2011
"Providence County, Rhode Island",28886,44,007,2011
"Bristol County, Rhode Island",393,44,001,2011
"Aiken County, South Carolina",801,45,003,2011
"Allendale County, South Carolina",8,45,005,2011
"Edgefield County, South Carolina",106,45,037,2011
"Chester County, South Carolina",63,45,023,2011
"Colleton County, South Carolina",75,45,029,2011
"Marion County, South Carolina",21,45,067,2011
"Lexington County, South Carolina",1059,45,063,2011
"Oconee County, South Carolina",344,45,073,2011
"Berkeley County, South Carolina",2187,45,015,2011
"Charleston County, South Carolina",1806,45,019,2011
"Georgetown County, South Carolina",63,45,043,2011
"Marlboro County, South Carolina",88,45,069,2011
"Anderson County, South Carolina",1002,45,007,2011
"Chesterfield County, South Carolina",89,45,025,2011
"Greenwood County, South Carolina",399,45,047,2011
"Horry County, South Carolina",1345,45,051,2011
"Kershaw County, South Carolina",360,45,055,2011
"Orangeburg County, South Carolina",417,45,075,2011
"Spartanburg County, South Carolina",1200,45,083,2011
"Warren County, Tennessee",49,47,177,2011
"Washington County, Tennessee",356,47,179,2011
"Weakley County, Tennessee",32,47,183,2011
"Benton County, Tennessee",18,47,005,2011
"Bledsoe County, Tennessee",9,47,007,2011
"Campbell County, Tennessee",73,47,013,2011
"Cannon County, Tennessee",0,47,015,2011
"Houston County, Tennessee",0,47,083,2011
"Maury County, Tennessee",271,47,119,2011
"Polk County, Texas",66,48,373,2011
"Refugio County, Texas",12,48,391,2011
"Van Zandt County, Texas",70,48,467,2011
"Caldwell County, Texas",149,48,055,2011
"Wilbarger County, Texas",65,48,487,2011
"Martin County, Texas",0,48,317,2011
"Reagan County, Texas",0,48,383,2011
"Yoakum County, Texas",0,48,501,2011
"Hale County, Texas",145,48,189,2011
"Shelby County, Texas",0,48,419,2011
"Red River County, Texas",45,48,387,2011
"Runnels County, Texas",13,48,399,2011
"Sutton County, Texas",0,48,435,2011
"Tom Green County, Texas",802,48,451,2011
"Victoria County, Texas",173,48,469,2011
"Wharton County, Texas",4,48,481,2011
"Wichita County, Texas",530,48,485,2011
"Borden County, Texas",0,48,033,2011
"Marion County, Texas",2,48,315,2011
"Maverick County, Texas",187,48,323,2011
"Grayson County, Texas",399,48,181,2011
"Live Oak County, Texas",23,48,297,2011
"Palo Pinto County, Texas",50,48,363,2011
"Karnes County, Texas",34,48,255,2011
"DeWitt County, Texas",75,48,123,2011
"Callahan County, Texas",9,48,059,2011
"Cass County, Texas",0,48,067,2011
"Gregg County, Texas",172,48,183,2011
"Madison County, Texas",5,48,313,2011
"Lubbock County, Texas",681,48,303,2011
"Kaufman County, Texas",404,48,257,2011
"Kendall County, Texas",109,48,259,2011
"Floyd County, Texas",51,48,153,2011
"Bailey County, Texas",0,48,017,2011
"Chambers County, Texas",77,48,071,2011
"Bell County, Texas",11752,48,027,2011
"Cameron County, Texas",978,48,061,2011
"Deaf Smith County, Texas",14,48,117,2011
"El Paso County, Texas",6667,48,141,2011
"La Salle County, Texas",1,48,283,2011
"Terrell County, Texas",0,48,443,2011
"Tyler County, Texas",14,48,457,2011
"Wheeler County, Texas",10,48,483,2011
"Archer County, Texas",0,48,009,2011
"Brewster County, Texas",6,48,043,2011
"Hidalgo County, Texas",1425,48,215,2011
"Smith County, Texas",421,48,423,2011
"Crockett County, Texas",20,48,105,2011
"Haskell County, Texas",0,48,207,2011
"Howard County, Texas",12,48,227,2011
"Mills County, Texas",0,48,333,2011
"Montague County, Texas",1,48,337,2011
"Panola County, Texas",0,48,365,2011
"Sabine County, Texas",6,48,403,2011
"Sherman County, Texas",0,48,421,2011
"Swisher County, Texas",41,48,437,2011
"Hunt County, Texas",171,48,231,2011
"Camp County, Texas",63,48,063,2011
"Hansford County, Texas",0,48,195,2011
"Guadalupe County, Texas",876,48,187,2011
"Clay County, Texas",19,48,077,2011
"Hartley County, Texas",70,48,205,2011
"Hill County, Texas",9,48,217,2011
"Limestone County, Texas",5,48,293,2011
"Nacogdoches County, Texas",150,48,347,2011
"Pondera County, Montana",0,30,073,2011
"Yellowstone County, Montana",322,30,111,2011
"Missoula County, Montana",208,30,063,2011
"Ravalli County, Montana",50,30,081,2011
"Valley County, Montana",3,30,105,2011
"Cascade County, Montana",172,30,013,2011
"Fergus County, Montana",0,30,027,2011
"Garfield County, Montana",0,30,033,2011
"Mineral County, Montana",12,30,061,2011
"Petroleum County, Montana",2,30,069,2011
"Powell County, Montana",1,30,077,2011
"Sanders County, Montana",0,30,089,2011
"Wibaux County, Montana",0,30,109,2011
"Gallatin County, Montana",109,30,031,2011
"Meagher County, Montana",11,30,059,2011
"Carbon County, Montana",0,30,009,2011
"Beaverhead County, Montana",0,30,001,2011
"Flathead County, Montana",151,30,029,2011
"Musselshell County, Montana",0,30,065,2011
"Harlan County, Nebraska",0,31,083,2011
"York County, Nebraska",18,31,185,2011
"Buffalo County, Nebraska",18,31,019,2011
"Colfax County, Nebraska",0,31,037,2011
"Hitchcock County, Nebraska",8,31,087,2011
"Platte County, Nebraska",188,31,141,2011
"Polk County, Nebraska",0,31,143,2011
"Box Butte County, Nebraska",51,31,013,2011
"Brown County, Nebraska",0,31,017,2011
"Sheridan County, Nebraska",6,31,161,2011
"Lancaster County, Nebraska",465,31,109,2011
"Nuckolls County, Nebraska",0,31,129,2011
"Banner County, Nebraska",0,31,007,2011
"Frontier County, Nebraska",0,31,063,2011
"Douglas County, Nebraska",1075,31,055,2011
"Richardson County, Nebraska",0,31,147,2011
"Holt County, Nebraska",1,31,089,2011
"Furnas County, Nebraska",0,31,065,2011
"Saline County, Nebraska",6,31,151,2011
"Thurston County, Nebraska",0,31,173,2011
"Washington County, Nebraska",25,31,177,2011
"Cherry County, Nebraska",0,31,031,2011
"Dodge County, Nebraska",7,31,053,2011
"Garden County, Nebraska",0,31,069,2011
"Morrill County, Nebraska",0,31,123,2011
"Nemaha County, Nebraska",0,31,127,2011
"Thomas County, Nebraska",0,31,171,2011
"Dakota County, Nebraska",25,31,043,2011
"Antelope County, Nebraska",0,31,003,2011
"Chase County, Nebraska",0,31,029,2011
"Clay County, Nebraska",12,31,035,2011
"Custer County, Nebraska",42,31,041,2011
"Franklin County, Nebraska",0,31,061,2011
"Hamilton County, Nebraska",0,31,081,2011
"Jefferson County, Nebraska",0,31,095,2011
"Keith County, Nebraska",8,31,101,2011
"Loup County, Nebraska",0,31,115,2011
"Perkins County, Nebraska",0,31,135,2011
"Saunders County, Nebraska",0,31,155,2011
"Scotts Bluff County, Nebraska",2,31,157,2011
"Parmer County, Texas",34,48,369,2011
"Parker County, Texas",173,48,367,2011
"Presidio County, Texas",0,48,377,2011
"Val Verde County, Texas",153,48,465,2011
"Culberson County, Texas",0,48,109,2011
"Ector County, Texas",276,48,135,2011
"Garza County, Texas",0,48,169,2011
"Glasscock County, Texas",0,48,173,2011
"Grimes County, Texas",5,48,185,2011
"Collin County, Texas",3158,48,085,2011
"Angelina County, Texas",69,48,005,2011
"Cottle County, Texas",0,48,101,2011
"Hays County, Texas",547,48,209,2011
"Brazoria County, Texas",1399,48,039,2011
"Donley County, Texas",0,48,129,2011
"Atascosa County, Texas",135,48,013,2011
"Nolan County, Texas",24,48,353,2011
"Hudspeth County, Texas",12,48,229,2011
"Ward County, Texas",4,48,475,2011
"Harrison County, Texas",125,48,203,2011
"Menard County, Texas",5,48,327,2011
"Fayette County, Texas",10,48,149,2011
"Williamson County, Texas",3217,48,491,2011
"Hutchinson County, Texas",0,48,233,2011
"Morris County, Texas",12,48,343,2011
"Orange County, Texas",78,48,361,2011
"Winkler County, Texas",0,48,495,2011
"Harris County, Texas",19490,48,201,2011
"Burnet County, Texas",43,48,053,2011
"Gillespie County, Texas",13,48,171,2011
"Dallas County, Texas",8956,48,113,2011
"McMullen County, Texas",0,48,311,2011
"Young County, Texas",0,48,503,2011
"Johnson County, Texas",888,48,251,2011
"Hopkins County, Texas",12,48,223,2011
"Ochiltree County, Texas",83,48,357,2011
"Knox County, Texas",33,48,275,2011
"McLennan County, Texas",1349,48,309,2011
"Concho County, Texas",0,48,095,2011
"Edwards County, Texas",0,48,137,2011
"Eastland County, Texas",7,48,133,2011
"Jeff Davis County, Texas",0,48,243,2011
"Jim Hogg County, Texas",0,48,247,2011
"Montgomery County, Texas",1153,48,339,2011
"Dimmit County, Texas",119,48,127,2011
"Webb County, Texas",1143,48,479,2011
"Armstrong County, Texas",0,48,011,2011
"Castro County, Texas",0,48,069,2011
"Kleberg County, Texas",218,48,273,2011
"Cooke County, Texas",30,48,097,2011
"Crosby County, Texas",14,48,107,2011
"Fisher County, Texas",0,48,151,2011
"Duval County, Texas",0,48,131,2011
"Blanco County, Texas",37,48,031,2011
"Clark County, Washington",1264,53,011,2011
"Asotin County, Washington",0,53,003,2011
"Adams County, Washington",6,53,001,2011
"Garfield County, Washington",0,53,023,2011
"Mason County, Washington",133,53,045,2011
"Skagit County, Washington",389,53,057,2011
"Keya Paha County, Nebraska",0,31,103,2011
"Kimball County, Nebraska",44,31,105,2011
"Lincoln County, Nebraska",32,31,111,2011
"Pierce County, Nebraska",0,31,139,2011
"Sioux County, Nebraska",4,31,165,2011
"Burt County, Nebraska",0,31,021,2011
"Cass County, Nebraska",33,31,025,2011
"Cuming County, Nebraska",0,31,039,2011
"Dixon County, Nebraska",25,31,051,2011
"Dundy County, Nebraska",0,31,057,2011
"Grant County, Nebraska",0,31,075,2011
"Greeley County, Nebraska",4,31,077,2011
"Hall County, Nebraska",48,31,079,2011
"Hayes County, Nebraska",0,31,085,2011
"Otoe County, Nebraska",5,31,131,2011
"Red Willow County, Nebraska",0,31,145,2011
"Cedar County, Nebraska",7,31,027,2011
"Dawes County, Nebraska",7,31,045,2011
"Johnson County, Nebraska",7,31,097,2011
"Cheyenne County, Nebraska",0,31,033,2011
"Dawson County, Nebraska",0,31,047,2011
"Garfield County, Nebraska",0,31,071,2011
"McPherson County, Nebraska",0,31,117,2011
"Nance County, Nebraska",4,31,125,2011
"Stanton County, Nebraska",0,31,167,2011
"Valley County, Nebraska",0,31,175,2011
"Churchill County, Nevada",432,32,001,2011
"Douglas County, Nevada",191,32,005,2011
"Pershing County, Nevada",64,32,027,2011
"Eureka County, Nevada",1,32,011,2011
"Humboldt County, Nevada",31,32,013,2011
"White Pine County, Nevada",59,32,033,2011
"Elko County, Nevada",41,32,007,2011
"Nye County, Nevada",169,32,023,2011
"Storey County, Nevada",0,32,029,2011
"Clark County, Nevada",17740,32,003,2011
"Lyon County, Nevada",52,32,019,2011
"Cheshire County, New Hampshire",384,33,005,2011
"Grafton County, New Hampshire",587,33,009,2011
"Rockingham County, New Hampshire",1582,33,015,2011
"Sullivan County, New Hampshire",46,33,019,2011
"Hillsborough County, New Hampshire",6098,33,011,2011
"Coos County, New Hampshire",187,33,007,2011
"Carroll County, New Hampshire",235,33,003,2011
"Mercer County, New Jersey",17225,34,021,2011
"Cumberland County, New Jersey",22108,34,011,2011
"Somerset County, New Jersey",7397,34,035,2011
"Ocean County, New Jersey",16209,34,029,2011
"Atlantic County, New Jersey",18584,34,001,2011
"Middlesex County, New Jersey",46241,34,023,2011
"Salem County, New Jersey",2319,34,033,2011
"Cape May County, New Jersey",2510,34,009,2011
"Camden County, New Jersey",40880,34,007,2011
"Union County, New Jersey",27393,34,039,2011
"Hudson County, New Jersey",57097,34,017,2011
"Hunterdon County, New Jersey",1930,34,019,2011
"Morris County, New Jersey",10959,34,027,2011
"Hidalgo County, New Mexico",99,35,023,2011
"McKinley County, New Mexico",79,35,031,2011
"Stevens County, Washington",63,53,065,2011
"Spokane County, Washington",1429,53,063,2011
"Lincoln County, Washington",18,53,043,2011
"Chelan County, Washington",167,53,007,2011
"Jefferson County, Washington",41,53,031,2011
"Kitsap County, Washington",918,53,035,2011
"King County, Washington",5556,53,033,2011
"Pacific County, Washington",25,53,049,2011
"Pend Oreille County, Washington",4,53,051,2011
"San Juan County, Washington",0,53,055,2011
"Skamania County, Washington",0,53,059,2011
"Whitman County, Washington",232,53,075,2011
"Yakima County, Washington",423,53,077,2011
"Clallam County, Washington",169,53,009,2011
"Cowlitz County, Washington",309,53,015,2011
"Klickitat County, Washington",3,53,039,2011
"Lewis County, Washington",42,53,041,2011
"Grays Harbor County, Washington",47,53,027,2011
"Island County, Washington",461,53,029,2011
"Wahkiakum County, Washington",0,53,069,2011
"Walla Walla County, Washington",95,53,071,2011
"Grant County, Washington",70,53,025,2011
"Snohomish County, Washington",2540,53,061,2011
"Grant County, West Virginia",36,54,023,2011
"Summers County, West Virginia",42,54,089,2011
"Brooke County, West Virginia",36,54,009,2011
"Greenbrier County, West Virginia",73,54,025,2011
"Hardy County, West Virginia",24,54,031,2011
"Mineral County, West Virginia",14,54,057,2011
"Mingo County, West Virginia",10,54,059,2011
"Lewis County, West Virginia",0,54,041,2011
"Marshall County, West Virginia",58,54,051,2011
"Pocahontas County, West Virginia",4,54,075,2011
"Tyler County, West Virginia",0,54,095,2011
"Randolph County, West Virginia",9,54,083,2011
"Taylor County, West Virginia",29,54,091,2011
"Wirt County, West Virginia",0,54,105,2011
"Clay County, West Virginia",0,54,015,2011
"Gilmer County, West Virginia",60,54,021,2011
"Monongalia County, West Virginia",388,54,061,2011
"Monroe County, West Virginia",0,54,063,2011
"Wetzel County, West Virginia",0,54,103,2011
"Cabell County, West Virginia",145,54,011,2011
"Kanawha County, West Virginia",231,54,039,2011
"Logan County, West Virginia",0,54,045,2011
"Preston County, West Virginia",55,54,077,2011
"Harrison County, West Virginia",70,54,033,2011
"Ritchie County, West Virginia",27,54,085,2011
"Morgan County, West Virginia",26,54,065,2011
"Lincoln County, West Virginia",0,54,043,2011
"Braxton County, West Virginia",1,54,007,2011
"Putnam County, West Virginia",0,54,079,2011
"Boone County, West Virginia",0,54,005,2011
"McDowell County, West Virginia",0,54,047,2011
"Wyoming County, West Virginia",0,54,109,2011
"Jackson County, West Virginia",36,54,035,2011
"Mercer County, West Virginia",50,54,055,2011
"Sandoval County, New Mexico",846,35,043,2011
"Grant County, New Mexico",22,35,017,2011
"Curry County, New Mexico",264,35,009,2011
"Eddy County, New Mexico",18,35,015,2011
"Mora County, New Mexico",1,35,033,2011
"San Juan County, New Mexico",137,35,045,2011
"Benton County, Mississippi",0,28,009,2011
"Franklin County, Mississippi",0,28,037,2011
"Coahoma County, Mississippi",31,28,027,2011
"Jasper County, Mississippi",0,28,061,2011
"Jones County, Mississippi",85,28,067,2011
"Walthall County, Mississippi",95,28,147,2011
"Monroe County, Mississippi",52,28,095,2011
"Pontotoc County, Mississippi",0,28,115,2011
"Holmes County, Mississippi",0,28,051,2011
"Amite County, Mississippi",0,28,005,2011
"Madison County, Mississippi",0,28,089,2011
"Calhoun County, Mississippi",9,28,013,2011
"Marion County, Mississippi",170,28,091,2011
"Tishomingo County, Mississippi",8,28,141,2011
"Wayne County, Mississippi",2,28,153,2011
"Greene County, Mississippi",15,28,041,2011
"Marshall County, Mississippi",22,28,093,2011
"Quitman County, Mississippi",0,28,119,2011
"Pearl River County, Mississippi",72,28,109,2011
"Leake County, Mississippi",0,28,079,2011
"Neshoba County, Mississippi",49,28,099,2011
"Rankin County, Mississippi",269,28,121,2011
"Washington County, Mississippi",127,28,151,2011
"Lawrence County, Mississippi",2,28,077,2011
"Perry County, Mississippi",0,28,111,2011
"Chickasaw County, Mississippi",0,28,017,2011
"Carroll County, Mississippi",0,28,015,2011
"George County, Mississippi",47,28,039,2011
"Grenada County, Mississippi",0,28,043,2011
"Jefferson County, Mississippi",0,28,063,2011
"Newton County, Mississippi",3,28,101,2011
"Prentiss County, Mississippi",0,28,117,2011
"Sharkey County, Mississippi",0,28,125,2011
"Choctaw County, Mississippi",0,28,019,2011
"Hancock County, Mississippi",63,28,045,2011
"Itawamba County, Mississippi",0,28,057,2011
"Issaquena County, Mississippi",0,28,055,2011
"Jackson County, Mississippi",1063,28,059,2011
"Leflore County, Mississippi",164,28,083,2011
"Tunica County, Mississippi",0,28,143,2011
"Claiborne County, Mississippi",0,28,021,2011
"Harrison County, Mississippi",1268,28,047,2011
"Lauderdale County, Mississippi",62,28,075,2011
"Lincoln County, Mississippi",0,28,085,2011
"Simpson County, Mississippi",29,28,127,2011
"Winston County, Mississippi",11,28,159,2011
"Attala County, Mississippi",0,28,007,2011
"Lamar County, Mississippi",116,28,073,2011
"Lee County, Mississippi",118,28,081,2011
"Tallahatchie County, Mississippi",14,28,135,2011
"Smith County, Mississippi",42,28,129,2011
"Warren County, Mississippi",40,28,149,2011
"Upshur County, West Virginia",22,54,097,2011
"Webster County, West Virginia",0,54,101,2011
