NAME,B03001_005E,state,county,year
"Eagle County, Colorado",23,08,037,2010
"Elbert County, Colorado",91,08,039,2010
"El Paso County, Colorado",6615,08,041,2010
"Fremont County, Colorado",208,08,043,2010
"Garfield County, Colorado",163,08,045,2010
"Gilpin County, Colorado",0,08,047,2010
"Grand County, Colorado",0,08,049,2010
"Gunnison County, Colorado",39,08,051,2010
"Hinsdale County, Colorado",0,08,053,2010
"Huerfano County, Colorado",46,08,055,2010
"Jackson County, Colorado",0,08,057,2010
"Jefferson County, Colorado",938,08,059,2010
"Kiowa County, Colorado",0,08,061,2010
"Kit Carson County, Colorado",0,08,063,2010
"Lake County, Colorado",0,08,065,2010
"La Plata County, Colorado",37,08,067,2010
"Larimer County, Colorado",887,08,069,2010
"Las Animas County, Colorado",62,08,071,2010
"Lincoln County, Colorado",50,08,073,2010
"Logan County, Colorado",17,08,075,2010
"Mesa County, Colorado",319,08,077,2010
"Mineral County, Colorado",0,08,079,2010
"Moffat County, Colorado",10,08,081,2010
"Montezuma County, Colorado",4,08,083,2010
"Montrose County, Colorado",47,08,085,2010
"Morgan County, Colorado",25,08,087,2010
"Otero County, Colorado",50,08,089,2010
"Ouray County, Colorado",0,08,091,2010
"Park County, Colorado",46,08,093,2010
"Phillips County, Colorado",8,08,095,2010
"Pitkin County, Colorado",88,08,097,2010
"Prowers County, Colorado",24,08,099,2010
"Pueblo County, Colorado",487,08,101,2010
"Rio Blanco County, Colorado",0,08,103,2010
"Rio Grande County, Colorado",0,08,105,2010
"Routt County, Colorado",0,08,107,2010
"Saguache County, Colorado",7,08,109,2010
"San Juan County, Colorado",0,08,111,2010
"San Miguel County, Colorado",3,08,113,2010
"Sedgwick County, Colorado",0,08,115,2010
"Summit County, Colorado",0,08,117,2010
"Teller County, Colorado",89,08,119,2010
"Washington County, Colorado",0,08,121,2010
"Weld County, Colorado",955,08,123,2010
"Yuma County, Colorado",0,08,125,2010
"Fairfield County, Connecticut",49743,09,001,2010
"Hartford County, Connecticut",93186,09,003,2010
"Litchfield County, Connecticut",3076,09,005,2010
"Middlesex County, Connecticut",3704,09,007,2010
"New Haven County, Connecticut",75233,09,009,2010
"New London County, Connecticut",11802,09,011,2010
"Tolland County, Connecticut",3638,09,013,2010
"Windham County, Connecticut",7461,09,015,2010
"Kent County, Delaware",3763,10,001,2010
"New Castle County, Delaware",14965,10,003,2010
"Sussex County, Delaware",1846,10,005,2010
"District of Columbia, District of Columbia",3401,11,001,2010
"Alachua County, Florida",5009,12,001,2010
"Baker County, Florida",94,12,003,2010
"Bay County, Florida",2026,12,005,2010
"Bradford County, Florida",273,12,007,2010
"Brevard County, Florida",16520,12,009,2010
"Broward County, Florida",72074,12,011,2010
"Calhoun County, Florida",167,12,013,2010
"Charlotte County, Florida",2778,12,015,2010
"Citrus County, Florida",2491,12,017,2010
"Clay County, Florida",4759,12,019,2010
"Collier County, Florida",5894,12,021,2010
"Columbia County, Florida",1394,12,023,2010
"DeSoto County, Florida",466,12,027,2010
"Dixie County, Florida",241,12,029,2010
"Duval County, Florida",18457,12,031,2010
"Escambia County, Florida",3181,12,033,2010
"Flagler County, Florida",4041,12,035,2010
"Franklin County, Florida",251,12,037,2010
"Gadsden County, Florida",772,12,039,2010
"Gilchrist County, Florida",95,12,041,2010
"Glades County, Florida",186,12,043,2010
"Gulf County, Florida",89,12,045,2010
"Hamilton County, Florida",141,12,047,2010
"Hardee County, Florida",657,12,049,2010
"Hendry County, Florida",1164,12,051,2010
"Hernando County, Florida",8701,12,053,2010
"Highlands County, Florida",5287,12,055,2010
"Hillsborough County, Florida",86303,12,057,2010
"Holmes County, Florida",35,12,059,2010
"Indian River County, Florida",1433,12,061,2010
"Jackson County, Florida",452,12,063,2010
"Jefferson County, Florida",52,12,065,2010
"Lafayette County, Florida",31,12,067,2010
"Lake County, Florida",12345,12,069,2010
"Lee County, Florida",22060,12,071,2010
"Leon County, Florida",2294,12,073,2010
"Levy County, Florida",754,12,075,2010
"Liberty County, Florida",80,12,077,2010
"Madison County, Florida",188,12,079,2010
"Manatee County, Florida",5326,12,081,2010
"Marion County, Florida",12335,12,083,2010
"Martin County, Florida",2096,12,085,2010
"Miami-Dade County, Florida",100169,12,086,2010
"Monroe County, Florida",781,12,087,2010
"Nassau County, Florida",668,12,089,2010
"Okaloosa County, Florida",2977,12,091,2010
"Okeechobee County, Florida",349,12,093,2010
"Orange County, Florida",139181,12,095,2010
"Osceola County, Florida",64654,12,097,2010
"Palm Beach County, Florida",35443,12,099,2010
"Pasco County, Florida",16702,12,101,2010
"Pinellas County, Florida",20275,12,103,2010
"Polk County, Florida",31379,12,105,2010
"Putnam County, Florida",1709,12,107,2010
"St. Johns County, Florida",2707,12,109,2010
"St. Lucie County, Florida",10478,12,111,2010
"Santa Rosa County, Florida",1154,12,113,2010
"Sarasota County, Florida",4463,12,115,2010
"Seminole County, Florida",29725,12,117,2010
"Sumter County, Florida",1395,12,119,2010
"Suwannee County, Florida",637,12,121,2010
"Taylor County, Florida",89,12,123,2010
"Union County, Florida",92,12,125,2010
"Volusia County, Florida",24253,12,127,2010
"Wakulla County, Florida",207,12,129,2010
"Walton County, Florida",267,12,131,2010
"Washington County, Florida",206,12,133,2010
"Appling County, Georgia",0,13,001,2010
"Atkinson County, Georgia",11,13,003,2010
"Bacon County, Georgia",0,13,005,2010
"Baker County, Georgia",0,13,007,2010
"Baldwin County, Georgia",105,13,009,2010
"Banks County, Georgia",3,13,011,2010
"Barrow County, Georgia",440,13,013,2010
"Bartow County, Georgia",316,13,015,2010
"Ben Hill County, Georgia",113,13,017,2010
"Berrien County, Georgia",66,13,019,2010
"Bibb County, Georgia",422,13,021,2010
"Bleckley County, Georgia",0,13,023,2010
"Brantley County, Georgia",0,13,025,2010
"Brooks County, Georgia",0,13,027,2010
"Bryan County, Georgia",415,13,029,2010
"Bulloch County, Georgia",202,13,031,2010
"Burke County, Georgia",23,13,033,2010
"Butts County, Georgia",86,13,035,2010
"Calhoun County, Georgia",18,13,037,2010
"Camden County, Georgia",862,13,039,2010
"Candler County, Georgia",131,13,043,2010
"Carroll County, Georgia",587,13,045,2010
"Catoosa County, Georgia",253,13,047,2010
"Charlton County, Georgia",0,13,049,2010
"Chatham County, Georgia",2885,13,051,2010
"Chattahoochee County, Georgia",452,13,053,2010
"Chattooga County, Georgia",60,13,055,2010
"Cherokee County, Georgia",1584,13,057,2010
"Clarke County, Georgia",418,13,059,2010
"Clay County, Georgia",0,13,061,2010
"Clayton County, Georgia",2289,13,063,2010
"Clinch County, Georgia",0,13,065,2010
"Cobb County, Georgia",5452,13,067,2010
"Coffee County, Georgia",97,13,069,2010
"Colquitt County, Georgia",157,13,071,2010
"Columbia County, Georgia",1563,13,073,2010
"Cook County, Georgia",51,13,075,2010
"Coweta County, Georgia",877,13,077,2010
"Crawford County, Georgia",0,13,079,2010
"Crisp County, Georgia",161,13,081,2010
"Dade County, Georgia",85,13,083,2010
"Dawson County, Georgia",45,13,085,2010
"Decatur County, Georgia",104,13,087,2010
"DeKalb County, Georgia",3857,13,089,2010
"Dodge County, Georgia",101,13,091,2010
"Dooly County, Georgia",9,13,093,2010
"Dougherty County, Georgia",702,13,095,2010
"Douglas County, Georgia",696,13,097,2010
"Early County, Georgia",30,13,099,2010
"Echols County, Georgia",0,13,101,2010
"Effingham County, Georgia",204,13,103,2010
"Elbert County, Georgia",12,13,105,2010
"Emanuel County, Georgia",15,13,107,2010
"Evans County, Georgia",0,13,109,2010
"Fannin County, Georgia",145,13,111,2010
"Fayette County, Georgia",766,13,113,2010
"Floyd County, Georgia",417,13,115,2010
"Forsyth County, Georgia",1137,13,117,2010
"Franklin County, Georgia",113,13,119,2010
"Fulton County, Georgia",4395,13,121,2010
"Gilmer County, Georgia",278,13,123,2010
"Glascock County, Georgia",6,13,125,2010
"Glynn County, Georgia",516,13,127,2010
"Gordon County, Georgia",42,13,129,2010
"Grady County, Georgia",31,13,131,2010
"Greene County, Georgia",73,13,133,2010
"Gwinnett County, Georgia",9211,13,135,2010
"Habersham County, Georgia",390,13,137,2010
"Hall County, Georgia",800,13,139,2010
"Hancock County, Georgia",8,13,141,2010
"Haralson County, Georgia",60,13,143,2010
"Harris County, Georgia",207,13,145,2010
"Hart County, Georgia",13,13,147,2010
"Heard County, Georgia",20,13,149,2010
"Henry County, Georgia",1991,13,151,2010
"Houston County, Georgia",895,13,153,2010
"Irwin County, Georgia",75,13,155,2010
"Jackson County, Georgia",304,13,157,2010
"Jasper County, Georgia",0,13,159,2010
"Jeff Davis County, Georgia",30,13,161,2010
"Jefferson County, Georgia",0,13,163,2010
"Jenkins County, Georgia",36,13,165,2010
"Johnson County, Georgia",0,13,167,2010
"Jones County, Georgia",0,13,169,2010
"Lamar County, Georgia",6,13,171,2010
"Lanier County, Georgia",47,13,173,2010
"Laurens County, Georgia",0,13,175,2010
"Lee County, Georgia",173,13,177,2010
"Liberty County, Georgia",3053,13,179,2010
"Lincoln County, Georgia",20,13,181,2010
"Long County, Georgia",243,13,183,2010
"Lowndes County, Georgia",670,13,185,2010
"Lumpkin County, Georgia",111,13,187,2010
"McDuffie County, Georgia",0,13,189,2010
"McIntosh County, Georgia",0,13,191,2010
"Macon County, Georgia",7,13,193,2010
"Madison County, Georgia",45,13,195,2010
"Marion County, Georgia",100,13,197,2010
"Meriwether County, Georgia",25,13,199,2010
"Miller County, Georgia",0,13,201,2010
"Mitchell County, Georgia",44,13,205,2010
"Monroe County, Georgia",125,13,207,2010
"Montgomery County, Georgia",0,13,209,2010
"Morgan County, Georgia",44,13,211,2010
"Murray County, Georgia",166,13,213,2010
"Muscogee County, Georgia",3502,13,215,2010
"Newton County, Georgia",749,13,217,2010
"Oconee County, Georgia",112,13,219,2010
"Oglethorpe County, Georgia",17,13,221,2010
"Paulding County, Georgia",876,13,223,2010
"Peach County, Georgia",29,13,225,2010
"Pickens County, Georgia",124,13,227,2010
"Pierce County, Georgia",0,13,229,2010
"Pike County, Georgia",10,13,231,2010
"Polk County, Georgia",67,13,233,2010
"Pulaski County, Georgia",17,13,235,2010
"Putnam County, Georgia",101,13,237,2010
"Quitman County, Georgia",0,13,239,2010
"Rabun County, Georgia",70,13,241,2010
"Randolph County, Georgia",0,13,243,2010
"Richmond County, Georgia",3118,13,245,2010
"Rockdale County, Georgia",376,13,247,2010
"Schley County, Georgia",0,13,249,2010
"Screven County, Georgia",0,13,251,2010
"Seminole County, Georgia",13,13,253,2010
"Spalding County, Georgia",435,13,255,2010
"Stephens County, Georgia",0,13,257,2010
"Stewart County, Georgia",0,13,259,2010
"Sumter County, Georgia",77,13,261,2010
"Talbot County, Georgia",0,13,263,2010
"Taliaferro County, Georgia",2,13,265,2010
"Tattnall County, Georgia",100,13,267,2010
"Taylor County, Georgia",32,13,269,2010
"Telfair County, Georgia",26,13,271,2010
"Terrell County, Georgia",2,13,273,2010
"Thomas County, Georgia",196,13,275,2010
"Tift County, Georgia",51,13,277,2010
"Toombs County, Georgia",225,13,279,2010
"Towns County, Georgia",34,13,281,2010
"Treutlen County, Georgia",0,13,283,2010
"Troup County, Georgia",122,13,285,2010
"Turner County, Georgia",5,13,287,2010
"Twiggs County, Georgia",0,13,289,2010
"Union County, Georgia",0,13,291,2010
"Upson County, Georgia",9,13,293,2010
"Walker County, Georgia",183,13,295,2010
"Walton County, Georgia",286,13,297,2010
"Ware County, Georgia",10,13,299,2010
"Warren County, Georgia",0,13,301,2010
"Washington County, Georgia",7,13,303,2010
"Wayne County, Georgia",432,13,305,2010
"Webster County, Georgia",0,13,307,2010
"Wheeler County, Georgia",8,13,309,2010
"White County, Georgia",133,13,311,2010
"Whitfield County, Georgia",992,13,313,2010
"Wilcox County, Georgia",19,13,315,2010
"Wilkes County, Georgia",0,13,317,2010
"Wilkinson County, Georgia",0,13,319,2010
"Worth County, Georgia",4,13,321,2010
"Hawaii County, Hawaii",7816,15,001,2010
"Honolulu County, Hawaii",24582,15,003,2010
"Kalawao County, Hawaii",0,15,005,2010
"Kauai County, Hawaii",1919,15,007,2010
"Maui County, Hawaii",5568,15,009,2010
"Ada County, Idaho",606,16,001,2010
"Adams County, Idaho",3,16,003,2010
"Bannock County, Idaho",199,16,005,2010
"Bear Lake County, Idaho",0,16,007,2010
"Benewah County, Idaho",5,16,009,2010
"Bingham County, Idaho",76,16,011,2010
"Blaine County, Idaho",0,16,013,2010
"Boise County, Idaho",40,16,015,2010
"Bonner County, Idaho",97,16,017,2010
"Bonneville County, Idaho",75,16,019,2010
"Boundary County, Idaho",0,16,021,2010
"Butte County, Idaho",0,16,023,2010
"Camas County, Idaho",0,16,025,2010
"Canyon County, Idaho",896,16,027,2010
"Caribou County, Idaho",0,16,029,2010
"Cassia County, Idaho",11,16,031,2010
"Clark County, Idaho",0,16,033,2010
"Clearwater County, Idaho",0,16,035,2010
"Custer County, Idaho",0,16,037,2010
"Elmore County, Idaho",150,16,039,2010
"Franklin County, Idaho",0,16,041,2010
"Fremont County, Idaho",0,16,043,2010
"Gem County, Idaho",39,16,045,2010
"Gooding County, Idaho",31,16,047,2010
"Idaho County, Idaho",23,16,049,2010
"Jefferson County, Idaho",3,16,051,2010
"Jerome County, Idaho",44,16,053,2010
"Kootenai County, Idaho",103,16,055,2010
"Latah County, Idaho",40,16,057,2010
"Lemhi County, Idaho",0,16,059,2010
"Lewis County, Idaho",8,16,061,2010
"Lincoln County, Idaho",0,16,063,2010
"Madison County, Idaho",168,16,065,2010
"Minidoka County, Idaho",51,16,067,2010
"Nez Perce County, Idaho",157,16,069,2010
"Oneida County, Idaho",0,16,071,2010
"Owyhee County, Idaho",0,16,073,2010
"Payette County, Idaho",71,16,075,2010
"Power County, Idaho",0,16,077,2010
"Shoshone County, Idaho",11,16,079,2010
"Teton County, Idaho",6,16,081,2010
"Twin Falls County, Idaho",44,16,083,2010
"Autauga County, Alabama",301,01,001,2010
"Baldwin County, Alabama",211,01,003,2010
"Barbour County, Alabama",50,01,005,2010
"Bibb County, Alabama",6,01,007,2010
"Blount County, Alabama",57,01,009,2010
"Bullock County, Alabama",0,01,011,2010
"Butler County, Alabama",0,01,013,2010
"Calhoun County, Alabama",369,01,015,2010
"Chambers County, Alabama",81,01,017,2010
"Cherokee County, Alabama",51,01,019,2010
"Chilton County, Alabama",41,01,021,2010
"Choctaw County, Alabama",0,01,023,2010
"Clarke County, Alabama",6,01,025,2010
"Clay County, Alabama",46,01,027,2010
"Cleburne County, Alabama",20,01,029,2010
"Coffee County, Alabama",488,01,031,2010
"Colbert County, Alabama",91,01,033,2010
"Conecuh County, Alabama",6,01,035,2010
"Coosa County, Alabama",0,01,037,2010
"Covington County, Alabama",79,01,039,2010
"Crenshaw County, Alabama",8,01,041,2010
"Cullman County, Alabama",105,01,043,2010
"Dale County, Alabama",860,01,045,2010
"Dallas County, Alabama",48,01,047,2010
"DeKalb County, Alabama",161,01,049,2010
"Elmore County, Alabama",117,01,051,2010
"Escambia County, Alabama",10,01,053,2010
"Etowah County, Alabama",42,01,055,2010
"Fayette County, Alabama",44,01,057,2010
"Franklin County, Alabama",63,01,059,2010
"Geneva County, Alabama",0,01,061,2010
"Greene County, Alabama",0,01,063,2010
"Hale County, Alabama",1,01,065,2010
"Henry County, Alabama",61,01,067,2010
"Houston County, Alabama",279,01,069,2010
"Jackson County, Alabama",43,01,071,2010
"Jefferson County, Alabama",614,01,073,2010
"Lamar County, Alabama",0,01,075,2010
"Lauderdale County, Alabama",42,01,077,2010
"Lawrence County, Alabama",0,01,079,2010
"Lee County, Alabama",746,01,081,2010
"Limestone County, Alabama",149,01,083,2010
"Lowndes County, Alabama",0,01,085,2010
"Macon County, Alabama",16,01,087,2010
"Madison County, Alabama",1747,01,089,2010
"Marengo County, Alabama",0,01,091,2010
"Marion County, Alabama",0,01,093,2010
"Marshall County, Alabama",170,01,095,2010
"Mobile County, Alabama",790,01,097,2010
"Monroe County, Alabama",16,01,099,2010
"Montgomery County, Alabama",845,01,101,2010
"Morgan County, Alabama",145,01,103,2010
"Perry County, Alabama",0,01,105,2010
"Pickens County, Alabama",79,01,107,2010
"Pike County, Alabama",202,01,109,2010
"Randolph County, Alabama",30,01,111,2010
"Russell County, Alabama",638,01,113,2010
"St. Clair County, Alabama",92,01,115,2010
"Shelby County, Alabama",368,01,117,2010
"Sumter County, Alabama",15,01,119,2010
"Talladega County, Alabama",83,01,121,2010
"Tallapoosa County, Alabama",104,01,123,2010
"Tuscaloosa County, Alabama",295,01,125,2010
"Walker County, Alabama",80,01,127,2010
"Washington County, Alabama",0,01,129,2010
"Wilcox County, Alabama",0,01,131,2010
"Winston County, Alabama",0,01,133,2010
"Aleutians East Borough, Alaska",17,02,013,2010
"Aleutians West Census Area, Alaska",4,02,016,2010
"Anchorage Municipality, Alaska",2681,02,020,2010
"Bethel Census Area, Alaska",0,02,050,2010
"Bristol Bay Borough, Alaska",0,02,060,2010
"Denali Borough, Alaska",0,02,068,2010
"Dillingham Census Area, Alaska",0,02,070,2010
"Fairbanks North Star Borough, Alaska",558,02,090,2010
"Haines Borough, Alaska",0,02,100,2010
"Hoonah-Angoon Census Area, Alaska",1,02,105,2010
"Juneau City and Borough, Alaska",156,02,110,2010
"Kenai Peninsula Borough, Alaska",64,02,122,2010
"Ketchikan Gateway Borough, Alaska",171,02,130,2010
"Kodiak Island Borough, Alaska",153,02,150,2010
"Lake and Peninsula Borough, Alaska",6,02,164,2010
"Matanuska-Susitna Borough, Alaska",303,02,170,2010
"Nome Census Area, Alaska",18,02,180,2010
"North Slope Borough, Alaska",111,02,185,2010
"Northwest Arctic Borough, Alaska",24,02,188,2010
"Petersburg Census Area, Alaska",0,02,195,2010
"Prince of Wales-Hyder Census Area, Alaska",2,02,198,2010
"Sitka City and Borough, Alaska",39,02,220,2010
"Skagway Municipality, Alaska",0,02,230,2010
"Southeast Fairbanks Census Area, Alaska",68,02,240,2010
"Valdez-Cordova Census Area, Alaska",0,02,261,2010
"Wade Hampton Census Area, Alaska",4,02,270,2010
"Wrangell City and Borough, Alaska",0,02,275,2010
"Yakutat City and Borough, Alaska",0,02,282,2010
"Yukon-Koyukuk Census Area, Alaska",0,02,290,2010
"Apache County, Arizona",42,04,001,2010
"Cochise County, Arizona",1206,04,003,2010
"Coconino County, Arizona",211,04,005,2010
"Gila County, Arizona",43,04,007,2010
"Graham County, Arizona",41,04,009,2010
"Greenlee County, Arizona",0,04,011,2010
"La Paz County, Arizona",63,04,012,2010
"Maricopa County, Arizona",19697,04,013,2010
"Mohave County, Arizona",566,04,015,2010
"Navajo County, Arizona",148,04,017,2010
"Pima County, Arizona",4972,04,019,2010
"Pinal County, Arizona",1693,04,021,2010
"Santa Cruz County, Arizona",123,04,023,2010
"Yavapai County, Arizona",600,04,025,2010
"Yuma County, Arizona",1127,04,027,2010
"Arkansas County, Arkansas",19,05,001,2010
"Ashley County, Arkansas",8,05,003,2010
"Baxter County, Arkansas",13,05,005,2010
"Benton County, Arkansas",875,05,007,2010
"Boone County, Arkansas",34,05,009,2010
"Bradley County, Arkansas",0,05,011,2010
"Calhoun County, Arkansas",8,05,013,2010
"Carroll County, Arkansas",52,05,015,2010
"Chicot County, Arkansas",0,05,017,2010
"Clark County, Arkansas",6,05,019,2010
"Clay County, Arkansas",0,05,021,2010
"Cleburne County, Arkansas",0,05,023,2010
"Cleveland County, Arkansas",0,05,025,2010
"Columbia County, Arkansas",32,05,027,2010
"Conway County, Arkansas",0,05,029,2010
"Craighead County, Arkansas",38,05,031,2010
"Crawford County, Arkansas",0,05,033,2010
"Crittenden County, Arkansas",0,05,035,2010
"Cross County, Arkansas",102,05,037,2010
"Dallas County, Arkansas",0,05,039,2010
"Desha County, Arkansas",0,05,041,2010
"Drew County, Arkansas",50,05,043,2010
"Faulkner County, Arkansas",161,05,045,2010
"Franklin County, Arkansas",20,05,047,2010
"Fulton County, Arkansas",0,05,049,2010
"Garland County, Arkansas",107,05,051,2010
"Grant County, Arkansas",9,05,053,2010
"Greene County, Arkansas",53,05,055,2010
"Hempstead County, Arkansas",50,05,057,2010
"Hot Spring County, Arkansas",37,05,059,2010
"Howard County, Arkansas",0,05,061,2010
"Independence County, Arkansas",55,05,063,2010
"Izard County, Arkansas",22,05,065,2010
"Jackson County, Arkansas",8,05,067,2010
"Jefferson County, Arkansas",50,05,069,2010
"Johnson County, Arkansas",33,05,071,2010
"Lafayette County, Arkansas",0,05,073,2010
"Lawrence County, Arkansas",0,05,075,2010
"Lee County, Arkansas",25,05,077,2010
"Lincoln County, Arkansas",9,05,079,2010
"Little River County, Arkansas",9,05,081,2010
"Logan County, Arkansas",9,05,083,2010
"Lonoke County, Arkansas",146,05,085,2010
"Madison County, Arkansas",156,05,087,2010
"Marion County, Arkansas",11,05,089,2010
"Miller County, Arkansas",62,05,091,2010
"Mississippi County, Arkansas",51,05,093,2010
"Monroe County, Arkansas",8,05,095,2010
"Montgomery County, Arkansas",19,05,097,2010
"Nevada County, Arkansas",4,05,099,2010
"Newton County, Arkansas",0,05,101,2010
"Ouachita County, Arkansas",0,05,103,2010
"Perry County, Arkansas",0,05,105,2010
"Phillips County, Arkansas",0,05,107,2010
"Pike County, Arkansas",0,05,109,2010
"Poinsett County, Arkansas",25,05,111,2010
"Polk County, Arkansas",11,05,113,2010
"Pope County, Arkansas",89,05,115,2010
"Prairie County, Arkansas",18,05,117,2010
"Pulaski County, Arkansas",708,05,119,2010
"Randolph County, Arkansas",74,05,121,2010
"St. Francis County, Arkansas",13,05,123,2010
"Saline County, Arkansas",553,05,125,2010
"Scott County, Arkansas",60,05,127,2010
"Searcy County, Arkansas",0,05,129,2010
"Sebastian County, Arkansas",164,05,131,2010
"Sevier County, Arkansas",24,05,133,2010
"Sharp County, Arkansas",13,05,135,2010
"Stone County, Arkansas",0,05,137,2010
"Union County, Arkansas",17,05,139,2010
"Van Buren County, Arkansas",0,05,141,2010
"Washington County, Arkansas",458,05,143,2010
"White County, Arkansas",126,05,145,2010
"Woodruff County, Arkansas",0,05,147,2010
"Yell County, Arkansas",36,05,149,2010
"Alameda County, California",11107,06,001,2010
"Alpine County, California",0,06,003,2010
"Amador County, California",129,06,005,2010
"Butte County, California",736,06,007,2010
"Calaveras County, California",31,06,009,2010
"Colusa County, California",51,06,011,2010
"Contra Costa County, California",5767,06,013,2010
"Del Norte County, California",104,06,015,2010
"El Dorado County, California",466,06,017,2010
"Fresno County, California",2130,06,019,2010
"Glenn County, California",73,06,021,2010
"Humboldt County, California",109,06,023,2010
"Imperial County, California",492,06,025,2010
"Inyo County, California",30,06,027,2010
"Kern County, California",3963,06,029,2010
"Kings County, California",812,06,031,2010
"Lake County, California",259,06,033,2010
"Lassen County, California",246,06,035,2010
"Los Angeles County, California",43116,06,037,2010
"Madera County, California",734,06,039,2010
"Marin County, California",853,06,041,2010
"Mariposa County, California",0,06,043,2010
"Mendocino County, California",205,06,045,2010
"Fulton County, Indiana",132,18,049,2010
"Gibson County, Indiana",5,18,051,2010
"Grant County, Indiana",30,18,053,2010
"Greene County, Indiana",9,18,055,2010
"Hamilton County, Indiana",862,18,057,2010
"Hancock County, Indiana",120,18,059,2010
"Harrison County, Indiana",45,18,061,2010
"Hendricks County, Indiana",273,18,063,2010
"Henry County, Indiana",70,18,065,2010
"Howard County, Indiana",295,18,067,2010
"Huntington County, Indiana",93,18,069,2010
"Jackson County, Indiana",15,18,071,2010
"Jasper County, Indiana",106,18,073,2010
"Jay County, Indiana",0,18,075,2010
"Jefferson County, Indiana",12,18,077,2010
"Jennings County, Indiana",0,18,079,2010
"Johnson County, Indiana",421,18,081,2010
"Knox County, Indiana",56,18,083,2010
"Kosciusko County, Indiana",352,18,085,2010
"LaGrange County, Indiana",61,18,087,2010
"Lake County, Indiana",10544,18,089,2010
"LaPorte County, Indiana",468,18,091,2010
"Lawrence County, Indiana",16,18,093,2010
"Madison County, Indiana",226,18,095,2010
"Marion County, Indiana",3537,18,097,2010
"Marshall County, Indiana",143,18,099,2010
"Martin County, Indiana",1,18,101,2010
"Miami County, Indiana",34,18,103,2010
"Monroe County, Indiana",274,18,105,2010
"Montgomery County, Indiana",11,18,107,2010
"Morgan County, Indiana",16,18,109,2010
"Newton County, Indiana",5,18,111,2010
"Noble County, Indiana",85,18,113,2010
"Ohio County, Indiana",0,18,115,2010
"Orange County, Indiana",63,18,117,2010
"Owen County, Indiana",0,18,119,2010
"Parke County, Indiana",7,18,121,2010
"Perry County, Indiana",5,18,123,2010
"Pike County, Indiana",92,18,125,2010
"Porter County, Indiana",2500,18,127,2010
"Posey County, Indiana",2,18,129,2010
"Pulaski County, Indiana",6,18,131,2010
"Putnam County, Indiana",62,18,133,2010
"Randolph County, Indiana",20,18,135,2010
"Ripley County, Indiana",14,18,137,2010
"Rush County, Indiana",94,18,139,2010
"St. Joseph County, Indiana",1139,18,141,2010
"Scott County, Indiana",0,18,143,2010
"Shelby County, Indiana",0,18,145,2010
"Spencer County, Indiana",0,18,147,2010
"Starke County, Indiana",43,18,149,2010
"Steuben County, Indiana",134,18,151,2010
"Sullivan County, Indiana",59,18,153,2010
"Switzerland County, Indiana",0,18,155,2010
"Tippecanoe County, Indiana",1038,18,157,2010
"Tipton County, Indiana",0,18,159,2010
"Union County, Indiana",0,18,161,2010
"Vanderburgh County, Indiana",309,18,163,2010
"Vermillion County, Indiana",0,18,165,2010
"Vigo County, Indiana",239,18,167,2010
"Wabash County, Indiana",10,18,169,2010
"Warren County, Indiana",10,18,171,2010
"Warrick County, Indiana",42,18,173,2010
