NAME,B03001_005E,state,county,year
"Dunn County, Wisconsin",73,55,033,2012
"Forest County, Wisconsin",21,55,041,2012
"Grant County, Wisconsin",20,55,043,2012
"Rusk County, Wisconsin",65,55,107,2012
"Sheboygan County, Wisconsin",339,55,117,2012
"Menominee County, Wisconsin",0,55,078,2012
"Outagamie County, Wisconsin",468,55,087,2012
"Buffalo County, Wisconsin",5,55,011,2012
"Columbia County, Wisconsin",90,55,021,2012
"La Crosse County, Wisconsin",307,55,063,2012
"Brown County, Wisconsin",1212,55,009,2012
"Marathon County, Wisconsin",329,55,073,2012
"Oneida County, Wisconsin",22,55,085,2012
"Trempealeau County, Wisconsin",126,55,121,2012
"Waukesha County, Wisconsin",2309,55,133,2012
"Dodge County, Wisconsin",246,55,027,2012
"Vilas County, Wisconsin",62,55,125,2012
"Crawford County, Wisconsin",32,55,023,2012
"Manitowoc County, Wisconsin",195,55,071,2012
"Sauk County, Wisconsin",162,55,111,2012
"Burnett County, Wisconsin",25,55,013,2012
"Chippewa County, Wisconsin",131,55,017,2012
"Door County, Wisconsin",32,55,029,2012
"Fond du Lac County, Wisconsin",201,55,039,2012
"Jackson County, Wisconsin",121,55,053,2012
"Pepin County, Wisconsin",0,55,091,2012
"Ozaukee County, Wisconsin",181,55,089,2012
"Richland County, Wisconsin",15,55,103,2012
"Rock County, Wisconsin",433,55,105,2012
"Waushara County, Wisconsin",55,55,137,2012
"Bayfield County, Wisconsin",10,55,007,2012
"Lafayette County, Wisconsin",0,55,065,2012
"Pierce County, Wisconsin",88,55,093,2012
"Wood County, Wisconsin",186,55,141,2012
"Calumet County, Wisconsin",126,55,015,2012
"Florence County, Wisconsin",0,55,037,2012
"Kenosha County, Wisconsin",2313,55,059,2012
"Lincoln County, Wyoming",4,56,023,2012
"Johnson County, Wyoming",0,56,019,2012
"Laramie County, Wyoming",198,56,021,2012
"Converse County, Wyoming",44,56,009,2012
"Teton County, Wyoming",11,56,039,2012
"Warren County, Tennessee",33,47,177,2012
"Washington County, Tennessee",443,47,179,2012
"Weakley County, Tennessee",42,47,183,2012
"Benton County, Tennessee",14,47,005,2012
"Bledsoe County, Tennessee",31,47,007,2012
"Campbell County, Tennessee",82,47,013,2012
"Cannon County, Tennessee",0,47,015,2012
"Houston County, Tennessee",0,47,083,2012
"Guayanilla Municipio, Puerto Rico",21057,72,059,2012
"Sabana Grande Municipio, Puerto Rico",24439,72,121,2012
"Guánica Municipio, Puerto Rico",18836,72,055,2012
"Naguabo Municipio, Puerto Rico",26117,72,103,2012
"Utuado Municipio, Puerto Rico",32366,72,141,2012
"Cataño Municipio, Puerto Rico",26669,72,033,2012
"Guayama Municipio, Puerto Rico",44700,72,057,2012
"Gurabo Municipio, Puerto Rico",44475,72,063,2012
"Barceloneta Municipio, Puerto Rico",24523,72,017,2012
"Guaynabo Municipio, Puerto Rico",89832,72,061,2012
"Fajardo Municipio, Puerto Rico",35737,72,053,2012
"Rincón Municipio, Puerto Rico",13747,72,117,2012
"Yabucoa Municipio, Puerto Rico",37512,72,151,2012
"Canóvanas Municipio, Puerto Rico",45700,72,029,2012
"Dorado Municipio, Puerto Rico",36418,72,051,2012
"Orocovis Municipio, Puerto Rico",22987,72,107,2012
"Ceiba Municipio, Puerto Rico",13361,72,037,2012
"Comerío Municipio, Puerto Rico",20556,72,045,2012
"Lares Municipio, Puerto Rico",30200,72,081,2012
"San Juan Municipio, Puerto Rico",336570,72,127,2012
"Maricao Municipio, Puerto Rico",6509,72,093,2012
"Lincoln County, Maine",88,23,015,2012
"Waldo County, Maine",119,23,027,2012
"Penobscot County, Maine",380,23,019,2012
"Piscataquis County, Maine",109,23,021,2012
"Androscoggin County, Maine",408,23,001,2012
"Aroostook County, Maine",254,23,003,2012
"Washington County, Maine",126,23,029,2012
"Cumberland County, Maine",1397,23,005,2012
"Knox County, Maine",18,23,013,2012
"Sagadahoc County, Maine",375,23,023,2012
"York County, Maine",564,23,031,2012
"Kennebec County, Maine",510,23,011,2012
"Franklin County, Maine",0,23,007,2012
"Somerset County, Maine",206,23,025,2012
"Hancock County, Maine",96,23,009,2012
"Worcester County, Maryland",73,24,047,2012
"Baltimore city, Maryland",3582,24,510,2012
"Somerset County, Maryland",298,24,039,2012
"Talbot County, Maryland",316,24,041,2012
"Harford County, Maryland",2194,24,025,2012
"Howard County, Maryland",2331,24,027,2012
"Prince George's County, Maryland",6119,24,033,2012
"Baltimore County, Maryland",4639,24,005,2012
"Frederick County, Maryland",2189,24,021,2012
"Garrett County, Maryland",23,24,023,2012
"Kent County, Maryland",67,24,029,2012
"Carroll County, Maryland",815,24,013,2012
"Queen Anne's County, Maryland",181,24,035,2012
"Charles County, Maryland",1820,24,017,2012
"Washington County, Maryland",1397,24,043,2012
"Wicomico County, Maryland",1090,24,045,2012
"Caroline County, Maryland",93,24,011,2012
"Suffolk County, Massachusetts",36462,25,025,2012
"Dukes County, Massachusetts",5,25,007,2012
"Middlesex County, Massachusetts",29536,25,017,2012
"Bristol County, Massachusetts",19716,25,005,2012
"Hampden County, Massachusetts",81886,25,013,2012
"Juneau City and Borough, Alaska",65,02,110,2012
"Lake and Peninsula Borough, Alaska",2,02,164,2012
"Yukon-Koyukuk Census Area, Alaska",1,02,290,2012
"Anchorage Municipality, Alaska",3357,02,020,2012
"Denali Borough, Alaska",0,02,068,2012
"Valdez-Cordova Census Area, Alaska",0,02,261,2012
"Hoonah-Angoon Census Area, Alaska",0,02,105,2012
"Skagway Municipality, Alaska",0,02,230,2012
"Prince of Wales-Hyder Census Area, Alaska",4,02,198,2012
"Pima County, Arizona",5278,04,019,2012
"Maricopa County, Arizona",19549,04,013,2012
"Graham County, Arizona",20,04,009,2012
"Santa Cruz County, Arizona",325,04,023,2012
"La Paz County, Arizona",59,04,012,2012
"Mohave County, Arizona",377,04,015,2012
"Coconino County, Arizona",872,04,005,2012
"Yavapai County, Arizona",789,04,025,2012
"Greenlee County, Arizona",0,04,011,2012
"Pinal County, Arizona",1913,04,021,2012
"Nevada County, Arkansas",4,05,099,2012
"Cross County, Arkansas",0,05,037,2012
"Dallas County, Arkansas",0,05,039,2012
"Columbia County, Arkansas",0,05,027,2012
"Saline County, Arkansas",421,05,125,2012
"Van Buren County, Arkansas",0,05,141,2012
"Izard County, Arkansas",31,05,065,2012
"Midland County, Michigan",219,26,111,2012
"Ogemaw County, Michigan",25,26,129,2012
"Crawford County, Michigan",0,26,039,2012
"Gratiot County, Michigan",63,26,057,2012
"Lenawee County, Michigan",542,26,091,2012
"Haines Borough, Alaska",0,02,100,2012
"Bullitt County, Kentucky",175,21,029,2012
"Independence County, Arkansas",41,05,063,2012
"Lincoln County, Arkansas",17,05,079,2012
"Logan County, Arkansas",14,05,083,2012
"Grant County, Arkansas",14,05,053,2012
"Crittenden County, Arkansas",12,05,035,2012
"Franklin County, Arkansas",42,05,047,2012
"Faulkner County, Arkansas",61,05,045,2012
"Pike County, Arkansas",0,05,109,2012
"Jefferson County, Arkansas",75,05,069,2012
"Marion County, Arkansas",10,05,089,2012
"Montgomery County, Arkansas",13,05,097,2012
"Scott County, Arkansas",56,05,127,2012
"Searcy County, Arkansas",0,05,129,2012
"Sebastian County, Arkansas",342,05,131,2012
"Crawford County, Arkansas",0,05,033,2012
"Benton County, Arkansas",1018,05,007,2012
"Chicot County, Arkansas",0,05,017,2012
"Hot Spring County, Arkansas",0,05,059,2012
"Johnson County, Arkansas",35,05,071,2012
"Lee County, Arkansas",31,05,077,2012
"Madison County, Arkansas",53,05,087,2012
"Fulton County, Arkansas",0,05,049,2012
"Howard County, Arkansas",0,05,061,2012
"Mississippi County, Arkansas",79,05,093,2012
"Prairie County, Arkansas",0,05,117,2012
"Union County, Arkansas",16,05,139,2012
"Cleveland County, Arkansas",0,05,025,2012
"Hempstead County, Arkansas",82,05,057,2012
"Sharp County, Arkansas",35,05,135,2012
"Washington County, Arkansas",651,05,143,2012
"Ashley County, Arkansas",0,05,003,2012
"Craighead County, Arkansas",54,05,031,2012
"Lafayette County, Arkansas",0,05,073,2012
"Perry County, Arkansas",0,05,105,2012
"Poinsett County, Arkansas",25,05,111,2012
"Sevier County, Arkansas",39,05,133,2012
"Calhoun County, Arkansas",3,05,013,2012
"Bradley County, Arkansas",20,05,011,2012
"Lawrence County, Arkansas",0,05,075,2012
"Polk County, Arkansas",29,05,113,2012
"Conway County, Arkansas",0,05,029,2012
"Newton County, Arkansas",0,05,101,2012
"Little River County, Arkansas",14,05,081,2012
"Lonoke County, Arkansas",75,05,085,2012
"Miller County, Arkansas",109,05,091,2012
"St. Francis County, Arkansas",136,05,123,2012
"White County, Arkansas",47,05,145,2012
"Merced County, California",1016,06,047,2012
"Mariposa County, California",16,06,043,2012
"Yuba County, California",320,06,115,2012
"Contra Costa County, California",6506,06,013,2012
"Lassen County, California",256,06,035,2012
"Stanislaus County, California",3707,06,099,2012
"Sonoma County, California",1975,06,097,2012
"Tehama County, California",168,06,103,2012
"Mono County, California",59,06,051,2012
"San Benito County, California",101,06,069,2012
"Sacramento County, California",10361,06,067,2012
"El Dorado County, California",641,06,017,2012
"Monterey County, California",2121,06,053,2012
"Sierra County, California",0,06,091,2012
"Cleburne County, Arkansas",0,05,023,2012
"Butte County, California",568,06,007,2012
"Plumas County, California",19,06,063,2012
"San Luis Obispo County, California",730,06,079,2012
"Kern County, California",4067,06,029,2012
"Ventura County, California",3497,06,111,2012
"Calaveras County, California",138,06,009,2012
"San Mateo County, California",4085,06,081,2012
"Tuolumne County, California",186,06,109,2012
"Amador County, California",162,06,005,2012
"Phillips County, Colorado",4,08,095,2012
"Denver County, Colorado",3340,08,031,2012
"Kiowa County, Colorado",0,08,061,2012
"Baca County, Colorado",0,08,009,2012
"Gilpin County, Colorado",2,08,047,2012
"Kit Carson County, Colorado",0,08,063,2012
"Gunnison County, Colorado",56,08,051,2012
"Jefferson County, Colorado",1419,08,059,2012
"Ouray County, Colorado",0,08,091,2012
"Rio Blanco County, Colorado",0,08,103,2012
"Weld County, Colorado",1082,08,123,2012
"Conejos County, Colorado",12,08,021,2012
"Costilla County, Colorado",45,08,023,2012
"Douglas County, Colorado",771,08,035,2012
"Eagle County, Colorado",29,08,037,2012
"La Plata County, Colorado",142,08,067,2012
"Moffat County, Colorado",9,08,081,2012
"Rio Grande County, Colorado",0,08,105,2012
"Bent County, Colorado",19,08,011,2012
"Crowley County, Colorado",10,08,025,2012
"San Juan County, Colorado",0,08,111,2012
"Jackson County, Colorado",0,08,057,2012
"Logan County, Colorado",74,08,075,2012
"Montezuma County, Colorado",14,08,083,2012
"Teller County, Colorado",9,08,119,2012
"Boulder County, Colorado",785,08,013,2012
"Las Animas County, Colorado",56,08,071,2012
"Lincoln County, Colorado",1,08,073,2012
"Routt County, Colorado",8,08,107,2012
"Alamosa County, Colorado",64,08,003,2012
"Clear Creek County, Colorado",41,08,019,2012
"Fremont County, Colorado",132,08,043,2012
"Fulton County, Kentucky",0,21,075,2012
"Knott County, Kentucky",10,21,119,2012
"Muhlenberg County, Kentucky",17,21,177,2012
"Wolfe County, Kentucky",0,21,237,2012
"Bell County, Kentucky",18,21,013,2012
"Cumberland County, Kentucky",0,21,057,2012
"Lee County, Kentucky",0,21,129,2012
"Edmonson County, Kentucky",0,21,061,2012
"Bracken County, Kentucky",0,21,023,2012
"Nelson County, Kentucky",70,21,179,2012
"Marion County, Kentucky",13,21,155,2012
"Boone County, Kentucky",905,21,015,2012
"Knox County, Kentucky",15,21,121,2012
"Letcher County, Kentucky",0,21,133,2012
"Pike County, Kentucky",21,21,195,2012
"Gallatin County, Kentucky",0,21,077,2012
"Vernon Parish, Louisiana",956,22,115,2012
"Sabine Parish, Louisiana",13,22,085,2012
"Franklin County, Florida",191,12,037,2012
"Hamilton County, Florida",177,12,047,2012
"Liberty County, Florida",98,12,077,2012
"Sumter County, Florida",1388,12,119,2012
"Gadsden County, Florida",736,12,039,2012
"Holmes County, Florida",103,12,059,2012
"Lee County, Florida",25690,12,071,2012
"Marion County, Florida",14546,12,083,2012
"Collier County, Florida",6299,12,021,2012
"Okeechobee County, Florida",546,12,093,2012
"Pasco County, Florida",20964,12,101,2012
"Highlands County, Florida",6350,12,055,2012
"Suwannee County, Florida",472,12,121,2012
"DeSoto County, Florida",633,12,027,2012
"Calhoun County, Florida",111,12,013,2012
"Columbia County, Florida",1132,12,023,2012
"Dixie County, Florida",120,12,029,2012
"Putnam County, Florida",1590,12,107,2012
"Union County, Florida",226,12,125,2012
"Manatee County, Florida",5193,12,081,2012
"Levy County, Florida",1232,12,075,2012
"Baker County, Florida",115,12,003,2012
"Volusia County, Florida",27317,12,127,2012
"Leon County, Florida",2891,12,073,2012
"Madison County, Florida",204,12,079,2012
"Ford County, Illinois",28,17,053,2012
"Jo Daviess County, Illinois",4,17,085,2012
"Kendall County, Illinois",1910,17,093,2012
"Lawrence County, Illinois",99,17,101,2012
"Marion County, Illinois",16,17,121,2012
"Mason County, Illinois",0,17,125,2012
"Iroquois County, Illinois",62,17,075,2012
"Clay County, Illinois",6,17,025,2012
"Gallatin County, Illinois",2,17,059,2012
"Monroe County, Illinois",18,17,133,2012
"Peoria County, Illinois",309,17,143,2012
"Orange County, California",11882,06,059,2012
"Sutter County, California",504,06,101,2012
"San Joaquin County, California",5132,06,077,2012
"Archuleta County, Colorado",11,08,007,2012
"Huerfano County, Colorado",83,08,055,2012
"Chaffee County, Colorado",18,08,015,2012
"Garfield County, Colorado",280,08,045,2012
"Mineral County, Colorado",0,08,079,2012
"Sedgwick County, Colorado",0,08,115,2012
"Custer County, Colorado",0,08,027,2012
"Adams County, Colorado",1895,08,001,2012
"Lake County, Colorado",0,08,065,2012
"Pitkin County, Colorado",91,08,097,2012
"Cheyenne County, Colorado",0,08,017,2012
"Dolores County, Colorado",0,08,033,2012
"Larimer County, Colorado",1272,08,069,2012
"San Miguel County, Colorado",0,08,113,2012
"Elbert County, Colorado",93,08,039,2012
"Yuma County, Colorado",0,08,125,2012
"Summit County, Colorado",118,08,117,2012
"Delta County, Colorado",47,08,029,2012
"Windham County, Connecticut",8002,09,015,2012
"Middlesex County, Connecticut",4062,09,007,2012
"Washington County, Florida",229,12,133,2012
"Brevard County, Florida",17886,12,009,2012
"Lake County, Florida",14680,12,069,2012
"Calhoun County, Illinois",6,17,013,2012
"Polk County, Florida",35763,12,105,2012
"Glades County, Florida",231,12,043,2012
"Jackson County, Florida",569,12,063,2012
"Seminole County, Florida",33485,12,117,2012
"Bay County, Florida",2414,12,005,2012
"Gulf County, Florida",111,12,045,2012
"Osceola County, Florida",70805,12,097,2012
"Walton County, Florida",415,12,131,2012
"Jefferson County, Florida",108,12,065,2012
"Hardee County, Florida",596,12,049,2012
"Orange County, Florida",151395,12,095,2012
"Gilchrist County, Florida",60,12,041,2012
"Alachua County, Florida",5405,12,001,2012
"Charlotte County, Florida",3026,12,015,2012
"Martin County, Florida",2212,12,085,2012
"Sarasota County, Florida",5019,12,115,2012
"Citrus County, Florida",2468,12,017,2012
"Santa Rosa County, Florida",1547,12,113,2012
"Broward County, Florida",76923,12,011,2012
"Monroe County, Florida",829,12,087,2012
"Union County, Georgia",59,13,291,2012
"Putnam County, Indiana",72,18,133,2012
"Union County, Indiana",3,18,161,2012
"Washington County, Indiana",0,18,175,2012
"Daviess County, Indiana",24,18,027,2012
"Dearborn County, Indiana",26,18,029,2012
"Henry County, Indiana",44,18,065,2012
"Knox County, Indiana",56,18,083,2012
"Lawrence County, Indiana",80,18,093,2012
"Madison County, Indiana",261,18,095,2012
"Perry County, Indiana",13,18,123,2012
"Pike County, Indiana",0,18,125,2012
"Pulaski County, Indiana",4,18,131,2012
"Steuben County, Indiana",211,18,151,2012
"Warren County, Indiana",8,18,171,2012
"Wells County, Indiana",3,18,179,2012
"Decatur County, Indiana",39,18,031,2012
"Delaware County, Indiana",183,18,035,2012
"Jefferson County, Indiana",20,18,077,2012
"Jennings County, Indiana",0,18,079,2012
"Miami County, Indiana",13,18,103,2012
"Morgan County, Indiana",20,18,109,2012
"Newton County, Indiana",33,18,111,2012
"St. Joseph County, Indiana",1151,18,141,2012
"Kosciusko County, Indiana",271,18,085,2012
"Switzerland County, Indiana",0,18,155,2012
"Vanderburgh County, Indiana",199,18,163,2012
"Carroll County, Indiana",26,18,015,2012
"Monroe County, Indiana",490,18,105,2012
"Fountain County, Indiana",87,18,045,2012
"Starke County, Indiana",0,18,149,2012
"Crawford County, Indiana",37,18,025,2012
"Greene County, Indiana",20,18,055,2012
"Marion County, Indiana",3637,18,097,2012
"Benton County, Iowa",4,19,011,2012
"Dubuque County, Iowa",149,19,061,2012
"Fremont County, Iowa",7,19,071,2012
"Pocahontas County, Iowa",0,19,151,2012
"Taylor County, Iowa",0,19,173,2012
"Van Buren County, Iowa",9,19,177,2012
"Ringgold County, Iowa",0,19,159,2012
"Adams County, Iowa",0,19,003,2012
"Audubon County, Iowa",0,19,009,2012
"Clarke County, Iowa",0,19,039,2012
"Davis County, Iowa",0,19,051,2012
"Ida County, Iowa",0,19,093,2012
"Johnson County, Iowa",456,19,103,2012
"Monroe County, Iowa",0,19,135,2012
"Wapello County, Iowa",12,19,179,2012
"Sioux County, Iowa",2,19,167,2012
"Calhoun County, Iowa",61,19,025,2012
"Carroll County, Iowa",2,19,027,2012
"Cerro Gordo County, Iowa",219,19,033,2012
"Greene County, Iowa",0,19,073,2012
"Hardin County, Iowa",81,19,083,2012
"Lucas County, Iowa",0,19,117,2012
"Lyon County, Iowa",21,19,119,2012
"Cassia County, Idaho",7,16,031,2012
"Lincoln County, Idaho",0,16,063,2012
"Franklin County, Idaho",0,16,041,2012
"Canyon County, Idaho",1276,16,027,2012
"Nemaha County, Kansas",0,20,131,2012
"Wyandotte County, Kansas",404,20,209,2012
"Cherokee County, Kansas",0,20,021,2012
"Clay County, Kansas",4,20,027,2012
"Lincoln County, Kansas",6,20,105,2012
"Sumner County, Kansas",0,20,191,2012
"Trego County, Kansas",13,20,195,2012
"Wilson County, Kansas",13,20,205,2012
"Mitchell County, Kansas",0,20,123,2012
"Ness County, Kansas",8,20,135,2012
"Atchison County, Kansas",57,20,005,2012
"Bourbon County, Kansas",10,20,011,2012
"Hamilton County, Kansas",0,20,075,2012
"Leavenworth County, Kansas",537,20,103,2012
"Shawnee County, Kansas",693,20,177,2012
"Wichita County, Kansas",0,20,203,2012
"Chautauqua County, Kansas",0,20,019,2012
"Norton County, Kansas",19,20,137,2012
"Reno County, Kansas",187,20,155,2012
"Cloud County, Kansas",0,20,029,2012
"Edwards County, Kansas",5,20,047,2012
"Haskell County, Kansas",3,20,081,2012
"Rush County, Kansas",0,20,165,2012
"Scott County, Kansas",26,20,171,2012
"Neosho County, Kansas",8,20,133,2012
"Ottawa County, Kansas",0,20,143,2012
"Phillips County, Kansas",0,20,147,2012
"Barber County, Kansas",0,20,007,2012
"Decatur County, Kansas",0,20,039,2012
"Jefferson County, Kansas",27,20,087,2012
"Greenup County, Kentucky",84,21,089,2012
"Fleming County, Kentucky",0,21,069,2012
"Carter County, Kentucky",8,21,043,2012
"Elliott County, Kentucky",0,21,063,2012
"Jefferson County, Kentucky",2351,21,111,2012
"Larue County, Kentucky",8,21,123,2012
"Mason County, Kentucky",16,21,161,2012
"Kingman County, Kansas",14,20,095,2012
"Valley County, Montana",3,30,105,2012
"Cascade County, Montana",99,30,013,2012
"Fergus County, Montana",0,30,027,2012
"Garfield County, Montana",0,30,033,2012
"Mineral County, Montana",0,30,061,2012
"Petroleum County, Montana",5,30,069,2012
"Powell County, Montana",1,30,077,2012
"Sanders County, Montana",0,30,089,2012
"Wibaux County, Montana",0,30,109,2012
"Gallatin County, Montana",103,30,031,2012
"Meagher County, Montana",0,30,059,2012
"Carbon County, Montana",0,30,009,2012
"Beaverhead County, Montana",0,30,001,2012
"Flathead County, Montana",149,30,029,2012
"Musselshell County, Montana",0,30,065,2012
"Harlan County, Nebraska",0,31,083,2012
"York County, Nebraska",0,31,185,2012
"Buffalo County, Nebraska",31,31,019,2012
"Colfax County, Nebraska",0,31,037,2012
"Hitchcock County, Nebraska",0,31,087,2012
"Platte County, Nebraska",56,31,141,2012
"Polk County, Nebraska",0,31,143,2012
"Box Butte County, Nebraska",0,31,013,2012
"Brown County, Nebraska",0,31,017,2012
"Sheridan County, Nebraska",4,31,161,2012
"Lancaster County, Nebraska",586,31,109,2012
"Nuckolls County, Nebraska",0,31,129,2012
"Banner County, Nebraska",0,31,007,2012
"Frontier County, Nebraska",0,31,063,2012
"Douglas County, Nebraska",1339,31,055,2012
"Richardson County, Nebraska",0,31,147,2012
"Holt County, Nebraska",0,31,089,2012
"Furnas County, Nebraska",0,31,065,2012
"Saline County, Nebraska",7,31,151,2012
"Thurston County, Nebraska",0,31,173,2012
"Washington County, Nebraska",54,31,177,2012
"Cherry County, Nebraska",0,31,031,2012
"Dodge County, Nebraska",5,31,053,2012
"Garden County, Nebraska",0,31,069,2012
"Morrill County, Nebraska",0,31,123,2012
"Nemaha County, Nebraska",0,31,127,2012
"Thomas County, Nebraska",0,31,171,2012
"Dakota County, Nebraska",5,31,043,2012
"Antelope County, Nebraska",5,31,003,2012
"Chase County, Nebraska",0,31,029,2012
"Ravalli County, Montana",21,30,081,2012
"Clay County, Nebraska",12,31,035,2012
"Custer County, Nebraska",42,31,041,2012
"Franklin County, Nebraska",0,31,061,2012
"Hamilton County, Nebraska",0,31,081,2012
"Jefferson County, Nebraska",0,31,095,2012
"Keith County, Nebraska",6,31,101,2012
"Loup County, Nebraska",0,31,115,2012
"Perkins County, Nebraska",0,31,135,2012
"Saunders County, Nebraska",0,31,155,2012
"Scotts Bluff County, Nebraska",12,31,157,2012
"Keya Paha County, Nebraska",0,31,103,2012
"Kimball County, Nebraska",58,31,105,2012
"Lincoln County, Nebraska",24,31,111,2012
"Maury County, Tennessee",233,47,119,2012
"Polk County, Texas",87,48,373,2012
"Refugio County, Texas",36,48,391,2012
"Van Zandt County, Texas",81,48,467,2012
"Caldwell County, Texas",145,48,055,2012
"Wilbarger County, Texas",31,48,487,2012
"Martin County, Texas",0,48,317,2012
"Reagan County, Texas",0,48,383,2012
"Yoakum County, Texas",0,48,501,2012
"Hale County, Texas",180,48,189,2012
"Shelby County, Texas",0,48,419,2012
"Red River County, Texas",56,48,387,2012
"Runnels County, Texas",15,48,399,2012
"Sutton County, Texas",0,48,435,2012
"Tom Green County, Texas",673,48,451,2012
"Victoria County, Texas",232,48,469,2012
"Wharton County, Texas",14,48,481,2012
"Wichita County, Texas",503,48,485,2012
"Borden County, Texas",0,48,033,2012
"Marion County, Texas",0,48,315,2012
"Maverick County, Texas",199,48,323,2012
"Grayson County, Texas",238,48,181,2012
"Live Oak County, Texas",20,48,297,2012
"Palo Pinto County, Texas",59,48,363,2012
"Karnes County, Texas",20,48,255,2012
"DeWitt County, Texas",6,48,123,2012
"Callahan County, Texas",13,48,059,2012
"Cass County, Texas",0,48,067,2012
"Gregg County, Texas",175,48,183,2012
"Madison County, Texas",22,48,313,2012
"Lubbock County, Texas",739,48,303,2012
"Kaufman County, Texas",487,48,257,2012
"Kendall County, Texas",93,48,259,2012
"Floyd County, Texas",37,48,153,2012
"Bailey County, Texas",0,48,017,2012
"Chambers County, Texas",47,48,071,2012
"Bell County, Texas",12460,48,027,2012
"Cameron County, Texas",912,48,061,2012
"Deaf Smith County, Texas",8,48,117,2012
"El Paso County, Texas",7515,48,141,2012
"La Salle County, Texas",0,48,283,2012
"Terrell County, Texas",0,48,443,2012
"Tyler County, Texas",7,48,457,2012
"Wheeler County, Texas",9,48,483,2012
"Archer County, Texas",19,48,009,2012
"Brewster County, Texas",8,48,043,2012
"Hidalgo County, Texas",1709,48,215,2012
"Smith County, Texas",519,48,423,2012
"Crockett County, Texas",25,48,105,2012
"Haskell County, Texas",0,48,207,2012
"Howard County, Texas",70,48,227,2012
"Mills County, Texas",0,48,333,2012
"Montague County, Texas",1,48,337,2012
"Panola County, Texas",0,48,365,2012
"Sabine County, Texas",10,48,403,2012
"Sherman County, Texas",0,48,421,2012
"Swisher County, Texas",44,48,437,2012
"Hunt County, Texas",136,48,231,2012
"Camp County, Texas",60,48,063,2012
"Hansford County, Texas",0,48,195,2012
"Essex County, Massachusetts",33509,25,009,2012
"Franklin County, Massachusetts",1330,25,011,2012
"Worcester County, Massachusetts",41661,25,027,2012
"Hampshire County, Massachusetts",3816,25,015,2012
"Chippewa County, Michigan",54,26,033,2012
"Allegan County, Michigan",503,26,005,2012
"Oakland County, Michigan",6177,26,125,2012
"Alger County, Michigan",13,26,003,2012
"Muskegon County, Michigan",445,26,121,2012
"Leelanau County, Michigan",5,26,089,2012
"Lapeer County, Michigan",229,26,087,2012
"Sanilac County, Michigan",26,26,151,2012
"Isabella County, Michigan",102,26,073,2012
"Ontonagon County, Michigan",7,26,131,2012
"Tuscola County, Michigan",109,26,157,2012
"Alcona County, Michigan",0,26,001,2012
