NAME,B03001_005E,state,county,year
"Washington County, Alabama",1,01,129,2023
"Wilcox County, Alabama",10,01,131,2023
"Winston County, Alabama",17,01,133,2023
"Aleutians East Borough, Alaska",17,02,013,2023
"Aleutians West Census Area, Alaska",2,02,016,2023
"Anchorage Municipality, Alaska",4114,02,020,2023
"Bethel Census Area, Alaska",4,02,050,2023
"Bristol Bay Borough, Alaska",37,02,060,2023
"Chugach Census Area, Alaska",5,02,063,2023
"Copper River Census Area, Alaska",0,02,066,2023
"Denali Borough, Alaska",8,02,068,2023
"Dillingham Census Area, Alaska",15,02,070,2023
"Fairbanks North Star Borough, Alaska",1160,02,090,2023
"Haines Borough, Alaska",0,02,100,2023
"Hoonah-Angoon Census Area, Alaska",32,02,105,2023
"Juneau City and Borough, Alaska",134,02,110,2023
"Kenai Peninsula Borough, Alaska",126,02,122,2023
"Ketchikan Gateway Borough, Alaska",66,02,130,2023
"Kodiak Island Borough, Alaska",48,02,150,2023
"Kusilvak Census Area, Alaska",0,02,158,2023
"Lake and Peninsula Borough, Alaska",2,02,164,2023
"Matanuska-Susitna Borough, Alaska",803,02,170,2023
"Nome Census Area, Alaska",5,02,180,2023
"North Slope Borough, Alaska",173,02,185,2023
"Northwest Arctic Borough, Alaska",22,02,188,2023
"Petersburg Borough, Alaska",20,02,195,2023
"Prince of Wales-Hyder Census Area, Alaska",1,02,198,2023
"Sitka City and Borough, Alaska",47,02,220,2023
"Skagway Municipality, Alaska",0,02,230,2023
"Southeast Fairbanks Census Area, Alaska",177,02,240,2023
"Wrangell City and Borough, Alaska",9,02,275,2023
"Yakutat City and Borough, Alaska",0,02,282,2023
"Yukon-Koyukuk Census Area, Alaska",23,02,290,2023
"Apache County, Arizona",142,04,001,2023
"Cochise County, Arizona",1513,04,003,2023
"Coconino County, Arizona",448,04,005,2023
"Gila County, Arizona",71,04,007,2023
"Graham County, Arizona",166,04,009,2023
"Greenlee County, Arizona",40,04,011,2023
"La Paz County, Arizona",16,04,012,2023
"Maricopa County, Arizona",31173,04,013,2023
"Mohave County, Arizona",1152,04,015,2023
"Navajo County, Arizona",293,04,017,2023
"Pima County, Arizona",9194,04,019,2023
"Pinal County, Arizona",2639,04,021,2023
"Santa Cruz County, Arizona",176,04,023,2023
"Yavapai County, Arizona",1097,04,025,2023
"Yuma County, Arizona",894,04,027,2023
"Arkansas County, Arkansas",126,05,001,2023
"Ashley County, Arkansas",0,05,003,2023
"Baxter County, Arkansas",181,05,005,2023
"Benton County, Arkansas",1580,05,007,2023
"Boone County, Arkansas",43,05,009,2023
"Bradley County, Arkansas",0,05,011,2023
"Calhoun County, Arkansas",0,05,013,2023
"Carroll County, Arkansas",88,05,015,2023
"Chicot County, Arkansas",34,05,017,2023
"Clark County, Arkansas",6,05,019,2023
"Clay County, Arkansas",0,05,021,2023
"Cleburne County, Arkansas",87,05,023,2023
"Cleveland County, Arkansas",5,05,025,2023
"Columbia County, Arkansas",15,05,027,2023
"Conway County, Arkansas",0,05,029,2023
"Craighead County, Arkansas",354,05,031,2023
"Crawford County, Arkansas",47,05,033,2023
"Crittenden County, Arkansas",32,05,035,2023
"Cross County, Arkansas",0,05,037,2023
"Dallas County, Arkansas",0,05,039,2023
"Desha County, Arkansas",45,05,041,2023
"Drew County, Arkansas",0,05,043,2023
"Faulkner County, Arkansas",432,05,045,2023
"Franklin County, Arkansas",6,05,047,2023
"Fulton County, Arkansas",26,05,049,2023
"Garland County, Arkansas",257,05,051,2023
"Grant County, Arkansas",192,05,053,2023
"Greene County, Arkansas",159,05,055,2023
"Hempstead County, Arkansas",85,05,057,2023
"Hot Spring County, Arkansas",13,05,059,2023
"Howard County, Arkansas",0,05,061,2023
"Independence County, Arkansas",1,05,063,2023
"Izard County, Arkansas",97,05,065,2023
"Jackson County, Arkansas",34,05,067,2023
"Jefferson County, Arkansas",5,05,069,2023
"Johnson County, Arkansas",200,05,071,2023
"Lafayette County, Arkansas",0,05,073,2023
"Lawrence County, Arkansas",70,05,075,2023
"Lee County, Arkansas",7,05,077,2023
"Lincoln County, Arkansas",7,05,079,2023
"Little River County, Arkansas",31,05,081,2023
"Logan County, Arkansas",12,05,083,2023
"Lonoke County, Arkansas",230,05,085,2023
"Madison County, Arkansas",0,05,087,2023
"Marion County, Arkansas",111,05,089,2023
"Miller County, Arkansas",134,05,091,2023
"Mississippi County, Arkansas",5,05,093,2023
"Monroe County, Arkansas",142,05,095,2023
"Montgomery County, Arkansas",9,05,097,2023
"Nevada County, Arkansas",0,05,099,2023
"Newton County, Arkansas",0,05,101,2023
"Ouachita County, Arkansas",0,05,103,2023
"Perry County, Arkansas",0,05,105,2023
"Phillips County, Arkansas",43,05,107,2023
"Pike County, Arkansas",9,05,109,2023
"Poinsett County, Arkansas",130,05,111,2023
"Polk County, Arkansas",9,05,113,2023
"Pope County, Arkansas",452,05,115,2023
"Prairie County, Arkansas",0,05,117,2023
"Pulaski County, Arkansas",856,05,119,2023
"Randolph County, Arkansas",0,05,121,2023
"St. Francis County, Arkansas",43,05,123,2023
"Saline County, Arkansas",229,05,125,2023
"Scott County, Arkansas",10,05,127,2023
"Searcy County, Arkansas",0,05,129,2023
"Sebastian County, Arkansas",483,05,131,2023
"Sevier County, Arkansas",0,05,133,2023
"Sharp County, Arkansas",4,05,135,2023
"Stone County, Arkansas",3,05,137,2023
"Union County, Arkansas",0,05,139,2023
"Van Buren County, Arkansas",6,05,141,2023
"Washington County, Arkansas",1040,05,143,2023
"White County, Arkansas",221,05,145,2023
"Woodruff County, Arkansas",3,05,147,2023
"Yell County, Arkansas",453,05,149,2023
"Alameda County, California",12475,06,001,2023
"Alpine County, California",0,06,003,2023
"Amador County, California",110,06,005,2023
"Butte County, California",1078,06,007,2023
"Calaveras County, California",277,06,009,2023
"Colusa County, California",0,06,011,2023
"Contra Costa County, California",8759,06,013,2023
"Del Norte County, California",125,06,015,2023
"El Dorado County, California",849,06,017,2023
"Fresno County, California",4321,06,019,2023
"Glenn County, California",5,06,021,2023
"Humboldt County, California",649,06,023,2023
"Imperial County, California",453,06,025,2023
"Inyo County, California",147,06,027,2023
"Kern County, California",5603,06,029,2023
"Kings County, California",1189,06,031,2023
"Lake County, California",174,06,033,2023
"Lassen County, California",107,06,035,2023
"Los Angeles County, California",46639,06,037,2023
"Madera County, California",442,06,039,2023
"Marin County, California",1320,06,041,2023
"Mariposa County, California",69,06,043,2023
"Mendocino County, California",348,06,045,2023
"Merced County, California",645,06,047,2023
"Modoc County, California",0,06,049,2023
"Mono County, California",0,06,051,2023
"Monterey County, California",2547,06,053,2023
"Napa County, California",552,06,055,2023
"Nevada County, California",525,06,057,2023
"Orange County, California",12867,06,059,2023
"Placer County, California",3206,06,061,2023
"Plumas County, California",134,06,063,2023
"Riverside County, California",16761,06,065,2023
"Sacramento County, California",11581,06,067,2023
"San Benito County, California",803,06,069,2023
"San Bernardino County, California",14388,06,071,2023
"San Diego County, California",27644,06,073,2023
"San Francisco County, California",5678,06,075,2023
"San Joaquin County, California",5666,06,077,2023
"San Luis Obispo County, California",1450,06,079,2023
"San Mateo County, California",3894,06,081,2023
"Santa Barbara County, California",1950,06,083,2023
"Santa Clara County, California",7969,06,085,2023
"Santa Cruz County, California",1099,06,087,2023
"Shasta County, California",838,06,089,2023
"Sierra County, California",0,06,091,2023
"Siskiyou County, California",182,06,093,2023
"Solano County, California",4343,06,095,2023
"Sonoma County, California",2132,06,097,2023
"Stanislaus County, California",3487,06,099,2023
"Sutter County, California",813,06,101,2023
"Tehama County, California",394,06,103,2023
"Trinity County, California",0,06,105,2023
"Tulare County, California",1319,06,107,2023
"Tuolumne County, California",440,06,109,2023
"Ventura County, California",4519,06,111,2023
"Yolo County, California",742,06,113,2023
"Yuba County, California",837,06,115,2023
"Adams County, Colorado",3732,08,001,2023
"Alamosa County, Colorado",108,08,003,2023
"Arapahoe County, Colorado",5559,08,005,2023
"Archuleta County, Colorado",16,08,007,2023
"Baca County, Colorado",0,08,009,2023
"Bent County, Colorado",11,08,011,2023
"Boulder County, Colorado",1793,08,013,2023
"Broomfield County, Colorado",425,08,014,2023
"Chaffee County, Colorado",58,08,015,2023
"Cheyenne County, Colorado",5,08,017,2023
"Clear Creek County, Colorado",103,08,019,2023
"Conejos County, Colorado",48,08,021,2023
"Costilla County, Colorado",17,08,023,2023
"Crowley County, Colorado",17,08,025,2023
"Custer County, Colorado",0,08,027,2023
"Delta County, Colorado",48,08,029,2023
"Denver County, Colorado",4727,08,031,2023
"Dolores County, Colorado",0,08,033,2023
"Douglas County, Colorado",2285,08,035,2023
"Eagle County, Colorado",10,08,037,2023
"Elbert County, Colorado",91,08,039,2023
"El Paso County, Colorado",11539,08,041,2023
"Fremont County, Colorado",223,08,043,2023
"Garfield County, Colorado",321,08,045,2023
"Gilpin County, Colorado",27,08,047,2023
"Grand County, Colorado",145,08,049,2023
"Gunnison County, Colorado",51,08,051,2023
"Hinsdale County, Colorado",0,08,053,2023
"Huerfano County, Colorado",6,08,055,2023
"Jackson County, Colorado",0,08,057,2023
"Jefferson County, Colorado",2517,08,059,2023
"Kiowa County, Colorado",0,08,061,2023
"Kit Carson County, Colorado",9,08,063,2023
"Lake County, Colorado",70,08,065,2023
"La Plata County, Colorado",74,08,067,2023
"Larimer County, Colorado",1996,08,069,2023
"Las Animas County, Colorado",51,08,071,2023
"Lincoln County, Colorado",0,08,073,2023
"Logan County, Colorado",68,08,075,2023
"Mesa County, Colorado",686,08,077,2023
"Mineral County, Colorado",0,08,079,2023
"Moffat County, Colorado",24,08,081,2023
"Montezuma County, Colorado",21,08,083,2023
"Montrose County, Colorado",94,08,085,2023
"Morgan County, Colorado",87,08,087,2023
"Otero County, Colorado",0,08,089,2023
"Ouray County, Colorado",0,08,091,2023
"Park County, Colorado",139,08,093,2023
"Phillips County, Colorado",0,08,095,2023
"Pitkin County, Colorado",28,08,097,2023
"Prowers County, Colorado",0,08,099,2023
"Pueblo County, Colorado",1511,08,101,2023
"Rio Blanco County, Colorado",20,08,103,2023
"Rio Grande County, Colorado",33,08,105,2023
"Routt County, Colorado",365,08,107,2023
"Saguache County, Colorado",0,08,109,2023
"San Juan County, Colorado",0,08,111,2023
"San Miguel County, Colorado",0,08,113,2023
"Sedgwick County, Colorado",14,08,115,2023
"Summit County, Colorado",124,08,117,2023
"Teller County, Colorado",93,08,119,2023
"Washington County, Colorado",0,08,121,2023
"Weld County, Colorado",1693,08,123,2023
"Yuma County, Colorado",38,08,125,2023
"Capitol Planning Region, Connecticut",106018,09,110,2023
"Greater Bridgeport Planning Region, Connecticut",35037,09,120,2023
"Lower Connecticut River Valley Planning Region, Connecticut",6447,09,130,2023
"Naugatuck Valley Planning Region, Connecticut",50125,09,140,2023
"Northeastern Connecticut Planning Region, Connecticut",2674,09,150,2023
"Northwest Hills Planning Region, Connecticut",2727,09,160,2023
"South Central Connecticut Planning Region, Connecticut",54201,09,170,2023
"Southeastern Connecticut Planning Region, Connecticut",21141,09,180,2023
"Western Connecticut Planning Region, Connecticut",16443,09,190,2023
"Kent County, Delaware",7019,10,001,2023
"New Castle County, Delaware",20757,10,003,2023
"Sussex County, Delaware",3244,10,005,2023
"District of Columbia, District of Columbia",5480,11,001,2023
"Alachua County, Florida",8029,12,001,2023
"Baker County, Florida",282,12,003,2023
"Bay County, Florida",3929,12,005,2023
"Bradford County, Florida",801,12,007,2023
"Brevard County, Florida",26377,12,009,2023
"Broward County, Florida",88998,12,011,2023
"Calhoun County, Florida",304,12,013,2023
"Charlotte County, Florida",4140,12,015,2023
"Citrus County, Florida",3977,12,017,2023
"Clay County, Florida",8972,12,019,2023
"Collier County, Florida",7240,12,021,2023
"Columbia County, Florida",1880,12,023,2023
"DeSoto County, Florida",541,12,027,2023
"Dixie County, Florida",90,12,029,2023
"Duval County, Florida",37959,12,031,2023
"Escambia County, Florida",3634,12,033,2023
"Flagler County, Florida",4576,12,035,2023
"Franklin County, Florida",276,12,037,2023
"Gadsden County, Florida",400,12,039,2023
"Gilchrist County, Florida",312,12,041,2023
"Glades County, Florida",76,12,043,2023
"Gulf County, Florida",145,12,045,2023
"Hamilton County, Florida",251,12,047,2023
"Hardee County, Florida",1349,12,049,2023
"Hendry County, Florida",1360,12,051,2023
"Hernando County, Florida",16674,12,053,2023
"Highlands County, Florida",7201,12,055,2023
"Hillsborough County, Florida",116221,12,057,2023
"Holmes County, Florida",82,12,059,2023
"Indian River County, Florida",4273,12,061,2023
"Jackson County, Florida",530,12,063,2023
"Jefferson County, Florida",140,12,065,2023
"Lafayette County, Florida",60,12,067,2023
"Lake County, Florida",31611,12,069,2023
"Lee County, Florida",35334,12,071,2023
"Leon County, Florida",3320,12,073,2023
"Levy County, Florida",1235,12,075,2023
"Liberty County, Florida",62,12,077,2023
"Madison County, Florida",179,12,079,2023
"Manatee County, Florida",13183,12,081,2023
"Marion County, Florida",28421,12,083,2023
"Martin County, Florida",3663,12,085,2023
"Miami-Dade County, Florida",86363,12,086,2023
"Monroe County, Florida",1242,12,087,2023
"Nassau County, Florida",872,12,089,2023
"Okaloosa County, Florida",3939,12,091,2023
"Okeechobee County, Florida",576,12,093,2023
"Orange County, Florida",200575,12,095,2023
"Osceola County, Florida",112999,12,097,2023
"Palm Beach County, Florida",52777,12,099,2023
"Pasco County, Florida",36433,12,101,2023
"Pinellas County, Florida",26499,12,103,2023
"Polk County, Florida",89215,12,105,2023
"Putnam County, Florida",2075,12,107,2023
"St. Johns County, Florida",6372,12,109,2023
"St. Lucie County, Florida",19468,12,111,2023
"Santa Rosa County, Florida",2658,12,113,2023
"Sarasota County, Florida",8116,12,115,2023
"Seminole County, Florida",44945,12,117,2023
"Sumter County, Florida",1665,12,119,2023
"Suwannee County, Florida",599,12,121,2023
"Taylor County, Florida",213,12,123,2023
"Union County, Florida",321,12,125,2023
"Volusia County, Florida",41061,12,127,2023
"Wakulla County, Florida",423,12,129,2023
"Walton County, Florida",805,12,131,2023
"Washington County, Florida",151,12,133,2023
"Appling County, Georgia",52,13,001,2023
"Atkinson County, Georgia",232,13,003,2023
"Bacon County, Georgia",53,13,005,2023
"Baker County, Georgia",8,13,007,2023
"Baldwin County, Georgia",180,13,009,2023
"Banks County, Georgia",19,13,011,2023
"Barrow County, Georgia",2243,13,013,2023
"Bartow County, Georgia",1203,13,015,2023
"Ben Hill County, Georgia",69,13,017,2023
"Berrien County, Georgia",92,13,019,2023
"Bibb County, Georgia",1088,13,021,2023
"Bleckley County, Georgia",95,13,023,2023
"Brantley County, Georgia",2,13,025,2023
"Brooks County, Georgia",238,13,027,2023
"Bryan County, Georgia",1822,13,029,2023
"Bulloch County, Georgia",899,13,031,2023
"Burke County, Georgia",130,13,033,2023
"Butts County, Georgia",31,13,035,2023
"Calhoun County, Georgia",5,13,037,2023
"Camden County, Georgia",1564,13,039,2023
"Candler County, Georgia",62,13,043,2023
"Carroll County, Georgia",930,13,045,2023
"Catoosa County, Georgia",302,13,047,2023
"Charlton County, Georgia",114,13,049,2023
"Chatham County, Georgia",5079,13,051,2023
"Chattahoochee County, Georgia",193,13,053,2023
"Chattooga County, Georgia",84,13,055,2023
"Cherokee County, Georgia",2804,13,057,2023
"Clarke County, Georgia",594,13,059,2023
"Clay County, Georgia",0,13,061,2023
"Clayton County, Georgia",2730,13,063,2023
"Clinch County, Georgia",58,13,065,2023
"Cobb County, Georgia",11971,13,067,2023
"Coffee County, Georgia",41,13,069,2023
"Colquitt County, Georgia",399,13,071,2023
"Columbia County, Georgia",3012,13,073,2023
"Cook County, Georgia",471,13,075,2023
"Coweta County, Georgia",2175,13,077,2023
"Crawford County, Georgia",0,13,079,2023
"Crisp County, Georgia",14,13,081,2023
"Dade County, Georgia",88,13,083,2023
"Dawson County, Georgia",88,13,085,2023
"Decatur County, Georgia",168,13,087,2023
"DeKalb County, Georgia",5093,13,089,2023
"Dodge County, Georgia",23,13,091,2023
"Dooly County, Georgia",48,13,093,2023
"Dougherty County, Georgia",469,13,095,2023
"Douglas County, Georgia",1869,13,097,2023
"Early County, Georgia",0,13,099,2023
"Echols County, Georgia",51,13,101,2023
"Effingham County, Georgia",873,13,103,2023
"Elbert County, Georgia",80,13,105,2023
"Emanuel County, Georgia",107,13,107,2023
"Evans County, Georgia",146,13,109,2023
"Fannin County, Georgia",73,13,111,2023
"Fayette County, Georgia",1515,13,113,2023
"Floyd County, Georgia",402,13,115,2023
"Forsyth County, Georgia",3113,13,117,2023
"Franklin County, Georgia",54,13,119,2023
"Fulton County, Georgia",9693,13,121,2023
"Gilmer County, Georgia",171,13,123,2023
"Glascock County, Georgia",0,13,125,2023
"Glynn County, Georgia",322,13,127,2023
"Gordon County, Georgia",1002,13,129,2023
"Grady County, Georgia",178,13,131,2023
"Greene County, Georgia",210,13,133,2023
"Gwinnett County, Georgia",18554,13,135,2023
"Habersham County, Georgia",608,13,137,2023
"Hall County, Georgia",1874,13,139,2023
"Hancock County, Georgia",0,13,141,2023
"Haralson County, Georgia",334,13,143,2023
"Harris County, Georgia",501,13,145,2023
"Hart County, Georgia",63,13,147,2023
"Heard County, Georgia",42,13,149,2023
"Henry County, Georgia",4332,13,151,2023
"Houston County, Georgia",1308,13,153,2023
"Irwin County, Georgia",14,13,155,2023
"Jackson County, Georgia",1030,13,157,2023
"Jasper County, Georgia",116,13,159,2023
"Jeff Davis County, Georgia",147,13,161,2023
"Jefferson County, Georgia",1,13,163,2023
"Jenkins County, Georgia",81,13,165,2023
"Johnson County, Georgia",54,13,167,2023
"Jones County, Georgia",91,13,169,2023
"Lamar County, Georgia",12,13,171,2023
"Lanier County, Georgia",166,13,173,2023
"Laurens County, Georgia",153,13,175,2023
"Lee County, Georgia",118,13,177,2023
"Liberty County, Georgia",3449,13,179,2023
"Lincoln County, Georgia",12,13,181,2023
"Long County, Georgia",938,13,183,2023
"Lowndes County, Georgia",2043,13,185,2023
"Lumpkin County, Georgia",381,13,187,2023
"McDuffie County, Georgia",146,13,189,2023
"McIntosh County, Georgia",89,13,191,2023
"Macon County, Georgia",14,13,193,2023
"Madison County, Georgia",122,13,195,2023
"Marion County, Georgia",68,13,197,2023
"Meriwether County, Georgia",142,13,199,2023
"Miller County, Georgia",0,13,201,2023
"Mitchell County, Georgia",356,13,205,2023
"Monroe County, Georgia",54,13,207,2023
"Montgomery County, Georgia",131,13,209,2023
"Morgan County, Georgia",151,13,211,2023
"Murray County, Georgia",112,13,213,2023
"Muscogee County, Georgia",4724,13,215,2023
"Newton County, Georgia",815,13,217,2023
"Oconee County, Georgia",118,13,219,2023
"Oglethorpe County, Georgia",109,13,221,2023
"Paulding County, Georgia",2389,13,223,2023
"Peach County, Georgia",247,13,225,2023
"Pickens County, Georgia",168,13,227,2023
"Pierce County, Georgia",97,13,229,2023
"Pike County, Georgia",8,13,231,2023
"Polk County, Georgia",473,13,233,2023
"Pulaski County, Georgia",38,13,235,2023
"Putnam County, Georgia",0,13,237,2023
"Quitman County, Georgia",14,13,239,2023
"Rabun County, Georgia",55,13,241,2023
"Randolph County, Georgia",10,13,243,2023
"Richmond County, Georgia",3476,13,245,2023
"Rockdale County, Georgia",732,13,247,2023
"Schley County, Georgia",0,13,249,2023
"Screven County, Georgia",187,13,251,2023
"Seminole County, Georgia",11,13,253,2023
"Spalding County, Georgia",454,13,255,2023
"Stephens County, Georgia",0,13,257,2023
"Stewart County, Georgia",10,13,259,2023
"Sumter County, Georgia",0,13,261,2023
"Talbot County, Georgia",4,13,263,2023
"Taliaferro County, Georgia",27,13,265,2023
"Tattnall County, Georgia",79,13,267,2023
"Taylor County, Georgia",3,13,269,2023
"Telfair County, Georgia",164,13,271,2023
"Terrell County, Georgia",26,13,273,2023
"Thomas County, Georgia",152,13,275,2023
"Tift County, Georgia",171,13,277,2023
"Toombs County, Georgia",184,13,279,2023
"Towns County, Georgia",106,13,281,2023
"Treutlen County, Georgia",3,13,283,2023
"Troup County, Georgia",206,13,285,2023
"Turner County, Georgia",0,13,287,2023
"Twiggs County, Georgia",0,13,289,2023
"Union County, Georgia",173,13,291,2023
"Upson County, Georgia",70,13,293,2023
"Walker County, Georgia",660,13,295,2023
"Walton County, Georgia",1426,13,297,2023
"Ware County, Georgia",129,13,299,2023
"Warren County, Georgia",21,13,301,2023
"Washington County, Georgia",15,13,303,2023
"Wayne County, Georgia",229,13,305,2023
"Webster County, Georgia",0,13,307,2023
"Wheeler County, Georgia",21,13,309,2023
"White County, Georgia",109,13,311,2023
"Whitfield County, Georgia",750,13,313,2023
"Wilcox County, Georgia",6,13,315,2023
"Wilkes County, Georgia",102,13,317,2023
"Wilkinson County, Georgia",62,13,319,2023
"Worth County, Georgia",15,13,321,2023
"Hawaii County, Hawaii",9856,15,001,2023
"Honolulu County, Hawaii",30955,15,003,2023
"Kalawao County, Hawaii",2,15,005,2023
"Kauai County, Hawaii",2415,15,007,2023
"Maui County, Hawaii",4885,15,009,2023
"Ada County, Idaho",1958,16,001,2023
"Adams County, Idaho",0,16,003,2023
"Bannock County, Idaho",419,16,005,2023
"Bear Lake County, Idaho",9,16,007,2023
"Benewah County, Idaho",6,16,009,2023
"Bingham County, Idaho",23,16,011,2023
"Blaine County, Idaho",116,16,013,2023
"Boise County, Idaho",0,16,015,2023
"Bonner County, Idaho",80,16,017,2023
"Bonneville County, Idaho",670,16,019,2023
"Boundary County, Idaho",8,16,021,2023
"Butte County, Idaho",0,16,023,2023
"Camas County, Idaho",0,16,025,2023
"Canyon County, Idaho",1219,16,027,2023
"Caribou County, Idaho",0,16,029,2023
"Cassia County, Idaho",90,16,031,2023
"Clark County, Idaho",0,16,033,2023
"Clearwater County, Idaho",0,16,035,2023
"Custer County, Idaho",0,16,037,2023
"Elmore County, Idaho",291,16,039,2023
"Franklin County, Idaho",0,16,041,2023
"Fremont County, Idaho",77,16,043,2023
"Gem County, Idaho",0,16,045,2023
"Gooding County, Idaho",0,16,047,2023
"Idaho County, Idaho",0,16,049,2023
"Jefferson County, Idaho",50,16,051,2023
"Jerome County, Idaho",19,16,053,2023
"Kootenai County, Idaho",636,16,055,2023
"Latah County, Idaho",35,16,057,2023
"Lemhi County, Idaho",0,16,059,2023
"Lewis County, Idaho",2,16,061,2023
"Lincoln County, Idaho",10,16,063,2023
"Madison County, Idaho",230,16,065,2023
"Minidoka County, Idaho",74,16,067,2023
"Nez Perce County, Idaho",151,16,069,2023
"Oneida County, Idaho",0,16,071,2023
"Owyhee County, Idaho",83,16,073,2023
"Payette County, Idaho",13,16,075,2023
"Power County, Idaho",4,16,077,2023
"Shoshone County, Idaho",0,16,079,2023
"Teton County, Idaho",76,16,081,2023
"Twin Falls County, Idaho",57,16,083,2023
"Valley County, Idaho",291,16,085,2023
"Washington County, Idaho",22,16,087,2023
"Adams County, Illinois",58,17,001,2023
"Alexander County, Illinois",36,17,003,2023
"Bond County, Illinois",13,17,005,2023
"Boone County, Illinois",805,17,007,2023
"Brown County, Illinois",70,17,009,2023
"Bureau County, Illinois",116,17,011,2023
"Calhoun County, Illinois",34,17,013,2023
"Carroll County, Illinois",26,17,015,2023
"Cass County, Illinois",261,17,017,2023
"Champaign County, Illinois",2017,17,019,2023
"Christian County, Illinois",87,17,021,2023
"Clark County, Illinois",0,17,023,2023
"Clay County, Illinois",27,17,025,2023
"Clinton County, Illinois",107,17,027,2023
"Coles County, Illinois",99,17,029,2023
"Cook County, Illinois",140334,17,031,2023
"Crawford County, Illinois",66,17,033,2023
"Cumberland County, Illinois",1,17,035,2023
"DeKalb County, Illinois",1330,17,037,2023
"De Witt County, Illinois",101,17,039,2023
"Douglas County, Illinois",30,17,041,2023
"DuPage County, Illinois",11445,17,043,2023
"Edgar County, Illinois",58,17,045,2023
"Edwards County, Illinois",17,17,047,2023
"Effingham County, Illinois",106,17,049,2023
"Fayette County, Illinois",17,17,051,2023
"Ford County, Illinois",39,17,053,2023
"Franklin County, Illinois",41,17,055,2023
"Fulton County, Illinois",52,17,057,2023
"Gallatin County, Illinois",0,17,059,2023
"Greene County, Illinois",16,17,061,2023
"Grundy County, Illinois",1130,17,063,2023
"Hamilton County, Illinois",53,17,065,2023
"Hancock County, Illinois",7,17,067,2023
"Hardin County, Illinois",0,17,069,2023
"Henderson County, Illinois",11,17,071,2023
"Henry County, Illinois",250,17,073,2023
"Iroquois County, Illinois",64,17,075,2023
"Jackson County, Illinois",397,17,077,2023
"Jasper County, Illinois",3,17,079,2023
"Jefferson County, Illinois",365,17,081,2023
"Jersey County, Illinois",3,17,083,2023
"Jo Daviess County, Illinois",17,17,085,2023
"Johnson County, Illinois",77,17,087,2023
"Kane County, Illinois",10718,17,089,2023
"Kankakee County, Illinois",433,17,091,2023
"Kendall County, Illinois",2562,17,093,2023
"Knox County, Illinois",291,17,095,2023
"Lake County, Illinois",13399,17,097,2023
"LaSalle County, Illinois",647,17,099,2023
"Lawrence County, Illinois",51,17,101,2023
"Lee County, Illinois",259,17,103,2023
"Livingston County, Illinois",223,17,105,2023
"Logan County, Illinois",106,17,107,2023
"McDonough County, Illinois",94,17,109,2023
